Time,ó‚ãpêÖëóÇËâ∑ìx,îrîMâÒé˚ï‚ããêÖâ∑ìx
2023-06-21 08:39:00,  22.1,  24.7
2023-06-21 08:40:00,  22.4,  25.1
2023-06-21 08:41:00,  22.3,  25.0
2023-06-21 08:42:00,  22.2,  24.9
2023-06-21 08:43:00,  22.0,  24.8
2023-06-21 08:44:00,  22.1,  24.8
2023-06-21 08:45:00,  22.0,  24.7
2023-06-21 08:46:00,  21.9,  24.7
2023-06-21 08:47:00,  22.3,  25.0
2023-06-21 08:48:00,  22.0,  24.9
2023-06-21 08:49:00,  21.8,  24.8
2023-06-21 08:50:00,  21.8,  24.8
2023-06-21 08:51:00,  22.1,  25.2
2023-06-21 08:52:00,  21.9,  25.1
2023-06-21 08:53:00,  21.8,  25.0
2023-06-21 08:54:00,  22.1,  25.3
2023-06-21 08:55:00,  22.1,  25.3
2023-06-21 08:56:00,  22.1,  25.4
2023-06-21 08:57:00,  22.0,  25.3
2023-06-21 08:58:00,  21.8,  25.0
2023-06-21 08:59:00,  22.0,  25.1
2023-06-21 09:00:00,  21.9,  25.0
2023-06-21 09:01:00,  22.0,  25.0
2023-06-21 09:02:00,  22.0,  24.9
2023-06-21 09:03:00,  22.1,  24.8
2023-06-21 09:04:00,  22.4,  25.0
2023-06-21 09:05:00,  22.0,  24.7
2023-06-21 09:06:00,  21.7,  24.6
2023-06-21 09:07:00,  22.0,  24.9
2023-06-21 09:08:00,  22.1,  25.0
2023-06-21 09:09:00,  21.8,  24.8
2023-06-21 09:10:00,  21.5,  24.6
2023-06-21 09:11:00,  21.4,  24.6
2023-06-21 09:12:00,  21.8,  25.0
2023-06-21 09:13:00,  21.8,  24.9
2023-06-21 09:14:00,  21.9,  25.0
2023-06-21 09:15:00,  22.0,  25.1
2023-06-21 09:16:00,  22.2,  25.2
2023-06-21 09:17:00,  22.4,  25.3
2023-06-21 09:18:00,  22.1,  25.1
2023-06-21 09:19:00,  22.0,  25.0
2023-06-21 09:20:00,  22.4,  25.3
2023-06-21 09:21:00,  22.3,  25.2
2023-06-21 09:22:00,  22.3,  25.3
2023-06-21 09:23:00,  22.3,  25.2
2023-06-21 09:24:00,  22.3,  25.2
2023-06-21 09:25:00,  22.3,  25.1
2023-06-21 09:26:00,  22.1,  25.0
2023-06-21 09:27:00,  22.1,  25.0
2023-06-21 09:28:00,  22.2,  25.1
2023-06-21 09:29:00,  22.0,  25.0
2023-06-21 09:30:00,  22.0,  25.1
2023-06-21 09:31:00,  21.5,  24.8
2023-06-21 09:32:00,  21.9,  25.1
2023-06-21 09:33:00,  21.7,  25.0
2023-06-21 09:34:00,  21.3,  24.9
2023-06-21 09:35:00,  21.4,  25.0
2023-06-21 09:36:00,  21.7,  25.3
2023-06-21 09:37:00,  21.7,  25.1
2023-06-21 09:38:00,  22.0,  25.2
2023-06-21 09:39:00,  22.2,  25.3
