Time,MTìfèoà≥óÕ,LTìfèoà≥óÕ,MTìfèoâ∑ìx,â∑êÖéÊèoâ∑ìx,â∑êÖó¨ó 
2023-04-04 06:28:00,   4.63,   1.69,  13.2,  12.4,  -2.4
2023-04-04 06:29:00,   5.00,   2.67,  13.3,  12.4,  -2.4
2023-04-04 06:30:00,   5.32,   2.40,  38.8,  12.4,  -2.4
2023-04-04 06:31:00,   5.28,   2.29,  47.7,  12.4,  -2.4
2023-04-04 06:32:00,   5.62,   2.31,  70.8,  12.4,  -2.4
2023-04-04 06:33:00,   5.75,   2.17,  77.3,  13.1,  -2.4
2023-04-04 06:34:00,   5.90,   2.22,  80.8,  14.9,  -2.4
2023-04-04 06:35:00,   6.09,   2.22,  86.2,  21.4,  -2.4
2023-04-04 06:36:00,   6.16,   2.23,  88.4,  24.2,  -2.4
2023-04-04 06:37:00,   6.22,   2.23,  91.3,  27.1,  -2.4
2023-04-04 06:38:00,   6.24,   2.23,  92.1,  27.4,  -2.4
2023-04-04 06:39:00,   6.22,   2.20,  95.6,  29.5,  -2.4
2023-04-04 06:40:00,   6.16,   2.31,  96.6,  30.2,  -2.4
2023-04-04 06:41:00,   6.05,   2.27,  96.3,  31.0,  -2.4
2023-04-04 06:42:00,   5.94,   2.13,  96.0,  31.4,  -2.4
2023-04-04 06:43:00,   5.94,   2.22,  96.6,  32.7,  -2.4
2023-04-04 06:44:00,   5.94,   2.31,  96.4,  32.8,  -2.4
2023-04-04 06:45:00,   5.85,   2.22,  95.3,  34.7,  -2.4
2023-04-04 06:46:00,   5.81,   2.15,  95.4,  35.8,  -2.4
2023-04-04 06:47:00,   5.83,   2.19,  96.2,  39.5,  -2.4
2023-04-04 06:48:00,   5.83,   2.19,  96.3,  39.6,  -2.4
2023-04-04 06:49:00,   5.75,   2.19,  96.3,  43.4,  -2.4
2023-04-04 06:50:00,   5.75,   2.19,  96.0,  45.1,  -2.4
2023-04-04 06:51:00,   5.73,   2.16,  95.9,  45.5,  -2.4
2023-04-04 06:52:00,   5.47,   1.93,  96.5,  47.6,  -2.4
2023-04-04 06:53:00,   5.40,   2.15,  95.4,  47.5,  -2.4
2023-04-04 06:54:00,   5.66,   2.28,  93.4,  46.8,  -2.4
2023-04-04 06:55:00,   5.77,   2.41,  91.9,  50.1,  -2.4
2023-04-04 06:56:00,   5.81,   2.40,  90.4,  68.4,  -2.4
2023-04-04 06:57:00,   5.73,   2.11,  90.3,  68.7,  -2.4
2023-04-04 06:58:00,   5.66,   1.98,  90.7,  67.7,  -2.4
2023-04-04 06:59:00,   5.43,   2.13,  91.4,  75.0,  -2.4
2023-04-04 07:00:00,   5.32,   2.61,  89.0,  74.9,  -2.4
2023-04-04 07:01:00,   5.62,   1.43,  87.4,  74.0,  -2.4
2023-04-04 07:02:00,   5.79,   1.97,  86.7,  73.4,  -2.4
2023-04-04 07:03:00,   5.64,   2.08,  89.9,  72.8,  -2.4
2023-04-04 07:04:00,   5.70,   2.11,  92.6,  70.5,  -2.4
2023-04-04 07:05:00,   5.85,   2.29,  93.9,  68.9,  -2.4
2023-04-04 07:06:00,   5.88,   2.45,  93.8,  67.5,  -2.4
2023-04-04 07:07:00,   5.88,   2.26,  92.3,  66.2,  -2.4
2023-04-04 07:08:00,   5.86,   2.19,  92.1,  65.8,  -2.4
2023-04-04 07:09:00,   5.68,   2.15,  94.0,  64.1,  -2.4
2023-04-04 07:10:00,   5.49,   1.83,  93.4,  63.3,  -2.4
2023-04-04 07:11:00,   5.49,   1.65,  92.6,  62.8,  -2.4
2023-04-04 07:12:00,   5.49,   1.65,  90.0,  64.3,  -2.4
2023-04-04 07:13:00,   5.49,   1.65,  87.9,  63.4,  -2.4
2023-04-04 07:14:00,   5.49,   1.65,  85.4,  63.0,  -2.4
2023-04-04 07:15:00,   5.45,   1.66,  83.1,  63.7,  -2.4
2023-04-04 07:16:00,   5.38,   1.38,  81.7,  63.2,  -2.4
2023-04-04 07:17:00,   5.38,   1.39,  80.2,  63.1,  -2.4
2023-04-04 07:18:00,   5.32,   2.65,  79.1,  63.0,  -2.4
2023-04-04 07:19:00,   5.34,   2.73,  79.7,  70.3,  -2.4
2023-04-04 07:20:00,   5.58,   2.23,  82.1,  72.6,  -2.4
2023-04-04 07:21:00,   5.71,   2.31,  85.8,  75.3,  -2.4
2023-04-04 07:22:00,   5.77,   2.40,  87.9,  75.8,  -2.4
2023-04-04 07:23:00,   5.79,   2.41,  88.5,  76.1,  -2.4
2023-04-04 07:24:00,   5.75,   2.25,  87.9,  76.8,  -2.4
