Time,MTìfèoà≥óÕ,LTìfèoà≥óÕ,MTìfèoâ∑ìx,â∑êÖéÊèoâ∑ìx,â∑êÖó¨ó 
2023-10-05 14:17:00,   6.37,   2.05, 108.1,  93.4,   1.5
2023-10-05 14:18:00,   6.18,   2.13, 108.6,  89.6,   1.1
2023-10-05 14:19:00,   6.30,   2.00, 107.8,  81.7,  -1.4
2023-10-05 14:20:00,   5.98,   1.91, 106.0,  75.7,  -1.2
2023-10-05 14:21:00,   6.00,   1.92, 103.8,  58.8,  -1.6
2023-10-05 14:22:00,   6.41,   2.36, 101.3,  45.5,  -1.7
2023-10-05 14:23:00,   6.39,   2.11, 102.3,  48.1,  -2.3
2023-10-05 14:24:00,   6.39,   2.22, 105.7,  66.5,  -2.4
2023-10-05 14:25:00,   6.37,   2.27, 106.6,  72.0,  -2.2
2023-10-05 14:26:00,   6.31,   2.27, 106.4,  82.8,  -1.3
2023-10-05 14:27:00,   6.30,   2.23, 105.7,  96.4,  -1.5
2023-10-05 14:28:00,   6.37,   2.20, 105.6,  98.9,  -2.1
2023-10-05 14:29:00,   6.37,   2.20, 106.0,  99.4,  -0.8
2023-10-05 14:30:00,   6.37,   2.19, 106.4,  99.8,  -0.4
2023-10-05 14:31:00,   6.35,   2.16, 106.6,  99.9,  -1.1
2023-10-05 14:32:00,   6.35,   2.14, 106.9,  99.6,  -1.3
2023-10-05 14:33:00,   6.31,   2.12, 107.4,  99.1,  -1.2
2023-10-05 14:34:00,   6.35,   2.11, 107.8,  97.9,  -1.0
2023-10-05 14:35:00,   6.37,   2.13, 108.1,  97.8,  -1.3
2023-10-05 14:36:00,   6.35,   2.16, 108.3,  97.9,  -1.2
2023-10-05 14:37:00,   6.33,   2.17, 108.2,  98.4,  -1.1
2023-10-05 14:38:00,   6.33,   2.16, 107.9,  98.5,  -1.1
2023-10-05 14:39:00,   6.33,   2.19, 107.7,  98.8,  -1.2
2023-10-05 14:40:00,   6.31,   2.17, 107.4,  99.0,  -1.4
2023-10-05 14:41:00,   6.28,   2.13, 107.3,  99.1,  -1.1
2023-10-05 14:42:00,   6.26,   2.03, 107.4,  99.1,  -1.6
2023-10-05 14:43:00,   6.15,   2.09, 107.8,  98.7,  -2.3
2023-10-05 14:44:00,   5.98,   2.65, 106.6,  98.8,  -1.6
2023-10-05 14:45:00,   5.88,   2.16, 104.3,  97.9,  -2.4
2023-10-05 14:46:00,   5.83,   2.16, 102.0,  94.5,  -0.9
2023-10-05 14:47:00,   5.81,   2.16,  99.6,  80.8,  -0.2
2023-10-05 14:48:00,   5.83,   2.16,  97.2,  51.6,  -1.3
2023-10-05 14:49:00,   5.83,   2.16,  94.8,  38.1,  -1.9
2023-10-05 14:50:00,   5.85,   2.16,  92.8,  34.3,  -2.4
2023-10-05 14:51:00,   5.86,   2.16,  90.7,  32.6,  -2.4
2023-10-05 14:52:00,   5.88,   2.16,  88.9,  31.3,  -2.3
2023-10-05 14:53:00,   6.09,   2.14,  86.5,  30.0,  -2.2
2023-10-05 14:54:00,   6.35,   2.01,  84.6,  29.7,  -2.4
2023-10-05 14:55:00,   6.35,   2.13,  87.5,  31.9,  -2.4
2023-10-05 14:56:00,   6.31,   2.23,  92.8,  34.7,  -2.4
2023-10-05 14:57:00,   6.22,   2.19,  96.8,  38.0,  -2.4
2023-10-05 14:58:00,   6.18,   2.06,  98.6,  39.9,  -2.4
2023-10-05 14:59:00,   6.18,   1.98,  99.4,  40.7,  -2.4
