Time,MTìfèoà≥óÕ,LTìfèoà≥óÕ,MTìfèoâ∑ìx,â∑êÖéÊèoâ∑ìx,â∑êÖó¨ó 
2023-10-02 14:17:00,   6.33,   2.09, 101.5,  95.0,  -2.4
2023-10-02 14:18:00,   6.33,   2.01, 103.2,  94.7,  -2.4
2023-10-02 14:19:00,   6.31,   2.08, 105.3,  94.8,  -2.4
2023-10-02 14:20:00,   6.13,   1.98, 105.3,  95.3,  -2.4
2023-10-02 14:21:00,   6.11,   2.07, 105.0,  95.8,  -2.4
2023-10-02 14:22:00,   6.01,   1.96, 103.3,  97.3,  -2.4
2023-10-02 14:23:00,   5.86,   2.04, 101.1,  97.6,  -2.4
2023-10-02 14:24:00,   6.16,   2.47,  99.0,  97.3,  -2.4
2023-10-02 14:25:00,   5.92,   2.77,  98.2,  96.4,  -2.4
2023-10-02 14:26:00,   6.22,   1.94,  98.8,  94.8,  -2.4
2023-10-02 14:27:00,   6.11,   2.22, 101.4,  92.7,  -2.4
2023-10-02 14:28:00,   6.20,   2.31, 102.5,  91.1,  -2.4
2023-10-02 14:29:00,   6.41,   2.40, 102.0,  90.9,  -2.4
2023-10-02 14:30:00,   6.41,   2.40, 101.2,  91.8,  -2.4
2023-10-02 14:31:00,   6.31,   2.31, 100.3,  94.2,  -2.3
2023-10-02 14:32:00,   6.30,   2.19, 101.3,  95.7,  -2.4
2023-10-02 14:33:00,   6.31,   2.12, 102.8,  96.6,  -0.8
2023-10-02 14:34:00,   6.37,   2.07, 104.6,  98.6,  -0.9
2023-10-02 14:35:00,   6.41,   2.04, 106.4,  99.4,  -0.9
2023-10-02 14:36:00,   6.41,   2.05, 108.0, 100.0,  -0.8
2023-10-02 14:37:00,   6.37,   2.05, 108.9, 100.4,  -0.7
2023-10-02 14:38:00,   6.35,   2.03, 109.5, 100.7,  -0.8
2023-10-02 14:39:00,   6.37,   2.03, 110.1, 100.8,  -0.6
2023-10-02 14:40:00,   6.39,   2.04, 110.7, 100.8,  -0.9
2023-10-02 14:41:00,   6.39,   2.13, 111.0, 100.9,  -0.4
2023-10-02 14:42:00,   6.35,   2.13, 110.7, 101.2,  -0.6
2023-10-02 14:43:00,   6.31,   2.11, 110.0, 101.3,  -0.4
2023-10-02 14:44:00,   6.30,   2.08, 109.6, 101.2,  -0.8
2023-10-02 14:45:00,   6.30,   2.02, 109.6, 101.1,  -0.6
2023-10-02 14:46:00,   6.30,   1.95, 110.0, 100.9,  -0.7
2023-10-02 14:47:00,   6.20,   1.95, 110.0, 100.0,  -0.3
2023-10-02 14:48:00,   6.22,   2.01, 108.7,  97.8,  -2.2
2023-10-02 14:49:00,   6.09,   1.83, 107.7,  96.7,  -2.4
2023-10-02 14:50:00,   6.03,   1.87, 105.3,  95.0,  -2.4
2023-10-02 14:51:00,   6.16,   2.37, 103.4,  94.1,  -1.3
2023-10-02 14:52:00,   6.01,   1.89, 102.0,  89.1,  -2.4
2023-10-02 14:53:00,   5.79,   1.91, 100.0,  85.3,  -2.4
2023-10-02 14:54:00,   5.79,   1.92,  97.5,  78.7,  -2.4
2023-10-02 14:55:00,   5.79,   1.92,  95.1,  74.4,  -2.3
2023-10-02 14:56:00,   5.96,   2.12,  93.1,  69.3,  -1.7
2023-10-02 14:57:00,   6.30,   2.06,  92.8,  58.1,  -2.4
2023-10-02 14:58:00,   6.22,   2.10,  97.7,  52.9,  -2.4
2023-10-02 14:59:00,   6.20,   2.16, 101.7,  56.0,  -2.4
2023-10-02 15:00:00,   6.16,   2.13, 103.7,  65.4,  -2.4
2023-10-02 15:01:00,   6.15,   2.06, 104.6,  72.7,  -2.4
2023-10-02 15:02:00,   6.15,   1.96, 105.3,  82.7,  -2.4
2023-10-02 15:03:00,   6.18,   2.13, 105.6,  85.6,  -2.4
2023-10-02 15:04:00,   5.90,   2.49, 105.2,  88.9,  -2.4
2023-10-02 15:05:00,   5.88,   1.98, 103.4,  92.9,  -2.4
2023-10-02 15:06:00,   5.96,   1.73, 101.9,  94.9,  -2.1
2023-10-02 15:07:00,   5.75,   1.88, 100.1,  96.1,  -2.3
2023-10-02 15:08:00,   5.75,   1.88,  98.0,  96.0,  -2.4
2023-10-02 15:09:00,   5.75,   1.89,  95.8,  94.7,  -2.4
2023-10-02 15:10:00,   5.77,   1.89,  93.7,  91.7,  -2.4
2023-10-02 15:11:00,   6.09,   2.41,  91.4,  90.2,  -2.4
2023-10-02 15:12:00,   6.28,   2.34,  93.8,  85.0,  -2.4
2023-10-02 15:13:00,   6.28,   2.32,  97.2,  74.4,  -1.9
2023-10-02 15:14:00,   6.24,   2.35,  97.6,  83.5,  -2.3
2023-10-02 15:15:00,   6.22,   2.37,  98.6,  89.1,  -2.3
2023-10-02 15:16:00,   6.24,   2.36,  99.5,  92.0,  -2.1
2023-10-02 15:17:00,   6.24,   2.31, 100.1,  94.3,  -1.9
2023-10-02 15:18:00,   6.26,   2.27, 100.7,  95.5,  -2.1
2023-10-02 15:19:00,   6.31,   2.26, 101.5,  96.2,  -1.8
2023-10-02 15:20:00,   6.33,   2.26, 101.9,  96.5,  -1.8
2023-10-02 15:21:00,   6.28,   2.19, 102.7,  97.3,  -2.3
2023-10-02 15:22:00,   6.28,   2.16, 103.2,  97.5,  -1.6
2023-10-02 15:23:00,   6.30,   2.12, 103.6,  97.6,  -1.4
2023-10-02 15:24:00,   6.30,   2.08, 104.7,  97.9,   0.3
2023-10-02 15:25:00,   6.35,   2.11, 105.6,  98.0,  -1.6
2023-10-02 15:26:00,   6.43,   2.18, 106.3,  98.3,  -1.6
2023-10-02 15:27:00,   6.41,   2.27, 106.7,  98.8,  -1.7
2023-10-02 15:28:00,   6.37,   2.29, 106.1,  99.4,  -1.7
2023-10-02 15:29:00,   6.35,   2.29, 105.3,  99.5,  -1.7
2023-10-02 15:30:00,   6.35,   2.29, 104.5,  99.5,  -1.6
2023-10-02 15:31:00,   6.31,   2.27, 104.1,  99.4,   0.1
2023-10-02 15:32:00,   6.31,   2.23, 103.9,  99.1,  -1.3
2023-10-02 15:33:00,   6.33,   2.22, 103.9,  98.8,  -0.4
2023-10-02 15:34:00,   6.39,   2.25, 104.1,  98.6,  -0.7
2023-10-02 15:35:00,   6.35,   2.25, 104.2,  98.6,  -2.4
2023-10-02 15:36:00,   6.33,   2.22, 104.2,  98.4,  -2.4
2023-10-02 15:37:00,   6.26,   2.16, 104.1,  98.9,  -0.4
2023-10-02 15:38:00,   6.30,   2.10, 104.3,  98.6,  -2.4
2023-10-02 15:39:00,   6.33,   2.11, 104.9,  98.0,  -2.4
2023-10-02 15:40:00,   6.33,   2.16, 105.7,  97.3,  -2.4
2023-10-02 15:41:00,   6.30,   2.17, 105.8,  97.0,  -1.6
2023-10-02 15:42:00,   6.30,   2.17, 105.6,  98.2,  -1.6
2023-10-02 15:43:00,   6.33,   2.20, 105.5,  98.9,  -1.4
2023-10-02 15:44:00,   6.33,   2.20, 105.3,  99.7,  -2.4
2023-10-02 15:45:00,   6.33,   2.21, 105.3,  99.8,  -2.4
2023-10-02 15:46:00,   6.33,   2.22, 105.2,  99.6,  -2.4
2023-10-02 15:47:00,   6.28,   2.21, 104.9,  99.6,   0.5
2023-10-02 15:48:00,   6.28,   2.22, 104.7,  99.9,  -1.0
2023-10-02 15:49:00,   6.35,   2.22, 104.6,  99.6,  -0.1
2023-10-02 15:50:00,   6.35,   2.25, 104.6,  99.5,   0.1
2023-10-02 15:51:00,   6.31,   2.25, 104.3,  99.1,  -0.5
2023-10-02 15:52:00,   6.26,   2.21, 104.1,  98.1,   0.1
2023-10-02 15:53:00,   6.26,   2.19, 104.0,  96.9,  -0.8
2023-10-02 15:54:00,   6.28,   2.16, 104.1,  96.0,  -0.9
2023-10-02 15:55:00,   6.28,   2.16, 104.4,  96.2,  -1.2
2023-10-02 15:56:00,   6.31,   2.22, 104.6,  96.6,  -1.2
2023-10-02 15:57:00,   6.31,   2.27, 104.6,  96.9,  -1.3
2023-10-02 15:58:00,   6.26,   2.26, 104.0,  98.0,  -1.9
2023-10-02 15:59:00,   6.22,   2.22, 103.4,  98.1,  -1.4
2023-10-02 16:00:00,   6.24,   2.20, 103.3,  98.2,  -1.4
2023-10-02 16:01:00,   6.26,   2.20, 103.4,  98.2,   0.0
2023-10-02 16:02:00,   6.30,   2.24, 103.6,  98.5,  -2.2
2023-10-02 16:03:00,   6.33,   2.27, 103.6,  98.5,  -1.9
2023-10-02 16:04:00,   6.30,   2.31, 103.3,  98.4,  -0.2
2023-10-02 16:05:00,   6.24,   2.28, 102.5,  98.6,   0.8
2023-10-02 16:06:00,   6.24,   2.22, 102.2,  98.5,   1.0
2023-10-02 16:07:00,   6.26,   2.19, 102.3,  97.3,  -0.3
2023-10-02 16:08:00,   6.30,   2.19, 103.0,  95.1,   0.4
2023-10-02 16:09:00,   6.31,   2.23, 103.4,  93.7,   0.4
2023-10-02 16:10:00,   6.30,   2.26, 103.6,  92.6,  -0.6
2023-10-02 16:11:00,   6.22,   2.25, 103.2,  93.6,   0.3
2023-10-02 16:12:00,   6.20,   2.19, 102.9,  92.3,   0.8
2023-10-02 16:13:00,   6.24,   2.18, 103.0,  91.7,  -0.4
2023-10-02 16:14:00,   6.24,   2.16, 103.3,  92.6,  -0.6
