Time,MTìfèoà≥óÕ,LTìfèoà≥óÕ,MTìfèoâ∑ìx,â∑êÖéÊèoâ∑ìx,â∑êÖó¨ó 
2023-05-14 00:00:00,   5.40,   1.70,  26.0,  21.0,  -2.4
2023-05-14 00:01:00,   5.40,   1.71,  25.8,  21.0,  -2.4
2023-05-14 00:02:00,   5.40,   1.71,  25.6,  21.0,  -2.4
2023-05-14 00:03:00,   5.40,   1.72,  25.4,  21.0,  -2.4
2023-05-14 00:04:00,   5.40,   1.72,  25.2,  21.0,  -2.4
2023-05-14 00:05:00,   5.40,   1.78,  25.0,  21.0,  -2.4
2023-05-14 00:06:00,   5.40,   1.79,  24.9,  21.1,  -2.4
2023-05-14 00:07:00,   5.40,   1.80,  24.8,  21.1,  -2.4
2023-05-14 00:08:00,   5.40,   1.80,  24.7,  21.1,  -2.4
2023-05-14 00:09:00,   5.40,   1.81,  24.6,  21.1,  -2.4
2023-05-14 00:10:00,   5.40,   1.82,  24.5,  21.1,  -2.4
2023-05-14 00:11:00,   5.40,   1.83,  24.4,  21.1,  -2.4
2023-05-14 00:12:00,   5.40,   1.83,  24.3,  21.1,  -2.4
2023-05-14 00:13:00,   5.40,   1.84,  24.2,  21.1,  -2.4
2023-05-14 00:14:00,   5.40,   1.84,  24.2,  21.1,  -2.4
2023-05-14 00:15:00,   5.40,   1.85,  24.1,  21.1,  -2.4
2023-05-14 00:16:00,   5.40,   1.86,  24.1,  21.1,  -2.4
2023-05-14 00:17:00,   5.40,   1.86,  24.0,  21.1,  -2.4
2023-05-14 00:18:00,   5.40,   1.86,  23.9,  21.1,  -2.4
2023-05-14 00:19:00,   5.40,   1.87,  23.9,  21.1,  -2.4
2023-05-14 00:20:00,   5.41,   1.87,  23.9,  21.1,  -2.4
2023-05-14 00:21:00,   5.41,   1.88,  23.8,  21.1,  -2.4
2023-05-14 00:22:00,   5.41,   1.89,  23.7,  21.0,  -2.4
2023-05-14 00:23:00,   5.41,   1.89,  23.7,  21.0,  -2.4
2023-05-14 00:24:00,   5.41,   1.89,  23.6,  20.9,  -2.4
2023-05-14 00:25:00,   5.41,   1.89,  23.6,  20.9,  -2.4
2023-05-14 00:26:00,   5.41,   1.95,  23.6,  20.9,  -2.4
