Time,MTìfèoà≥óÕ,LTìfèoà≥óÕ,MTìfèoâ∑ìx,â∑êÖéÊèoâ∑ìx,â∑êÖó¨ó 
2023-08-31 14:14:00,   6.82,   2.16, 109.8,  99.7,  -2.4
2023-08-31 14:15:00,   6.82,   2.11, 110.9, 100.3,  -2.4
2023-08-31 14:16:00,   6.80,   2.04, 112.0, 100.9,  -2.4
2023-08-31 14:17:00,   6.54,   1.94, 112.3, 101.9,  -0.9
2023-08-31 14:18:00,   6.67,   1.90, 110.9, 102.8,  -0.5
2023-08-31 14:19:00,   6.45,   1.97, 108.7,  95.2,  -0.1
2023-08-31 14:20:00,   6.45,   1.98, 106.5,  62.0,  -0.4
2023-08-31 14:21:00,   6.80,   2.79, 104.5,  44.5,  -1.1
2023-08-31 14:22:00,   6.88,   2.14, 102.8,  55.2,  -1.9
2023-08-31 14:23:00,   6.90,   2.29, 105.9,  79.6,  -1.9
2023-08-31 14:24:00,   6.86,   2.34, 108.2,  91.9,  -1.7
2023-08-31 14:25:00,   6.84,   2.37, 108.9,  97.7,  -1.4
2023-08-31 14:26:00,   6.82,   2.34, 109.0,  99.9,  -1.1
2023-08-31 14:27:00,   6.82,   2.32, 109.0, 100.6,  -0.6
2023-08-31 14:28:00,   6.82,   2.25, 109.4, 100.3,  -0.4
2023-08-31 14:29:00,   6.82,   2.19, 110.2,  99.6,  -0.5
2023-08-31 14:30:00,   6.78,   2.06, 111.2,  98.1,  -0.9
2023-08-31 14:31:00,   6.56,   2.60, 111.8,  96.0,  -0.6
2023-08-31 14:32:00,   6.43,   2.34, 110.5,  82.0,  -0.6
2023-08-31 14:33:00,   6.58,   1.67, 108.7,  61.5,  -0.8
2023-08-31 14:34:00,   6.37,   1.73, 106.3,  52.8,  -1.8
2023-08-31 14:35:00,   6.37,   1.74, 105.2,  48.1,  -2.4
2023-08-31 14:36:00,   6.69,   2.16, 101.8,  42.0,  -2.4
2023-08-31 14:37:00,   6.76,   2.06, 101.1,  40.6,  -2.4
2023-08-31 14:38:00,   6.84,   2.09, 102.0,  40.0,  -2.4
2023-08-31 14:39:00,   6.80,   2.31, 107.3,  38.8,  -2.4
2023-08-31 14:40:00,   6.82,   2.38, 108.7,  38.2,  -2.4
2023-08-31 14:41:00,   6.90,   2.34, 108.8,  40.5,  -2.4
2023-08-31 14:42:00,   6.76,   2.23, 108.0,  53.1,  -2.4
2023-08-31 14:43:00,   6.76,   2.21, 109.3,  65.7,  -2.4
2023-08-31 14:44:00,   6.82,   2.18, 111.0,  83.5,  -2.4
2023-08-31 14:45:00,   6.86,   2.19, 112.2,  84.6,  -2.4
2023-08-31 14:46:00,   6.88,   2.22, 113.1,  83.0,  -2.4
2023-08-31 14:47:00,   6.88,   2.22, 113.3,  81.7,  -2.4
2023-08-31 14:48:00,   6.86,   2.19, 113.1,  82.3,  -2.4
2023-08-31 14:49:00,   6.88,   2.15, 113.1,  88.4,  -2.4
2023-08-31 14:50:00,   6.88,   2.07, 113.2,  88.8,  -2.4
2023-08-31 14:51:00,   6.90,   2.01, 113.9,  86.8,  -2.4
2023-08-31 14:52:00,   6.88,   1.97, 114.4,  85.6,  -2.4
2023-08-31 14:53:00,   6.82,   2.08, 114.7,  84.5,  -2.4
2023-08-31 14:54:00,   6.86,   2.00, 113.5,  84.6,  -2.4
2023-08-31 14:55:00,   6.61,   1.99, 112.5,  90.7,  -2.4
2023-08-31 14:56:00,   6.60,   2.07, 110.8,  99.3,  -2.4
2023-08-31 14:57:00,   6.60,   2.09, 108.6, 100.0,  -2.4
2023-08-31 14:58:00,   6.86,   2.17, 105.9,  99.8,  -2.4
2023-08-31 14:59:00,   6.71,   1.85, 104.1, 100.7,  -2.4
2023-08-31 15:00:00,   6.60,   1.87, 102.6, 101.1,  -2.4
2023-08-31 15:01:00,   6.58,   1.89, 100.6, 100.3,  -2.4
2023-08-31 15:02:00,   6.58,   1.90,  98.5,  97.5,  -2.4
2023-08-31 15:03:00,   6.93,   2.41,  97.3,  94.8,  -2.4
2023-08-31 15:04:00,   7.14,   2.32,  99.8,  91.6,  -2.4
2023-08-31 15:05:00,   6.95,   2.04, 101.1,  90.1,  -2.4
2023-08-31 15:06:00,   6.84,   2.04, 105.7,  92.1,  -2.2
2023-08-31 15:07:00,   6.82,   2.00, 109.3,  96.6,  -2.3
2023-08-31 15:08:00,   6.86,   1.98, 111.5,  99.2,  -2.1
2023-08-31 15:09:00,   6.80,   2.18, 113.4, 101.0,  -1.6
2023-08-31 15:10:00,   6.88,   2.21, 112.7, 101.7,  -1.3
2023-08-31 15:11:00,   6.88,   2.18, 111.2, 101.5,  -1.3
2023-08-31 15:12:00,   6.76,   2.08, 110.2, 100.7,  -1.1
2023-08-31 15:13:00,   6.56,   2.15, 109.7,  99.0,  -0.8
2023-08-31 15:14:00,   6.54,   2.21, 108.1,  88.6,  -0.9
2023-08-31 15:15:00,   6.76,   2.22, 105.9,  65.1,  -1.3
2023-08-31 15:16:00,   6.61,   1.77, 103.5,  54.0,  -1.8
2023-08-31 15:17:00,   7.08,   2.34, 102.0,  51.5,  -2.2
2023-08-31 15:18:00,   7.06,   2.18, 102.9,  49.6,  -2.4
2023-08-31 15:19:00,   6.97,   2.31, 108.2,  67.0,  -2.4
2023-08-31 15:20:00,   6.93,   2.37, 110.3,  80.1,  -2.3
2023-08-31 15:21:00,   6.93,   2.37, 110.4,  89.7,  -2.4
2023-08-31 15:22:00,   6.93,   2.34, 110.2,  94.8,  -2.4
2023-08-31 15:23:00,   6.93,   2.25, 110.3,  97.9,  -2.4
2023-08-31 15:24:00,   6.95,   2.23, 111.0,  99.1,  -2.4
2023-08-31 15:25:00,   6.99,   2.17, 112.6, 101.4,  -2.4
2023-08-31 15:26:00,   6.93,   2.01, 113.6, 102.4,  -2.3
2023-08-31 15:27:00,   6.76,   2.44, 113.6, 103.4,  -0.6
2023-08-31 15:28:00,   6.60,   2.33, 111.3, 102.8,  -0.7
2023-08-31 15:29:00,   6.56,   2.37, 109.3,  93.8,   0.3
2023-08-31 15:30:00,   6.56,   2.37, 106.7,  57.1,  -0.8
2023-08-31 15:31:00,   6.56,   2.37, 104.4,  42.2,  -1.3
2023-08-31 15:32:00,   6.76,   2.43, 101.9,  36.6,  -2.4
2023-08-31 15:33:00,   6.82,   2.34, 101.2,  35.5,  -2.4
2023-08-31 15:34:00,   6.99,   2.10, 104.2,  36.0,  -2.3
2023-08-31 15:35:00,   6.97,   2.10, 108.6,  51.6,  -2.4
2023-08-31 15:36:00,   6.91,   2.13, 111.5,  58.1,  -2.4
2023-08-31 15:37:00,   6.90,   2.13, 112.9,  64.0,  -2.2
2023-08-31 15:38:00,   6.86,   2.09, 113.7,  74.8,  -2.4
2023-08-31 15:39:00,   6.88,   2.08, 114.3,  83.5,  -2.0
2023-08-31 15:40:00,   6.90,   2.07, 114.6, 101.5,  -2.1
2023-08-31 15:41:00,   6.99,   2.06, 114.9, 103.4,  -1.0
2023-08-31 15:42:00,   7.01,   2.13, 115.1, 103.3,  -0.3
2023-08-31 15:43:00,   6.99,   2.17, 114.4, 103.3,   0.0
2023-08-31 15:44:00,   6.91,   2.16, 113.0, 102.5,   1.0
2023-08-31 15:45:00,   6.88,   2.12, 112.1,  99.3,   1.4
2023-08-31 15:46:00,   6.91,   2.07, 111.8,  93.8,   0.7
2023-08-31 15:47:00,   6.91,   2.04, 111.9,  89.6,  -0.8
2023-08-31 15:48:00,   6.88,   1.99, 112.5,  92.3,   0.0
2023-08-31 15:49:00,   6.86,   1.98, 112.7,  93.7,   1.1
2023-08-31 15:50:00,   6.80,   2.02, 112.7,  85.8,   1.0
2023-08-31 15:51:00,   6.86,   1.86, 112.1,  77.1,  -0.6
2023-08-31 15:52:00,   6.52,   2.03, 110.9,  68.0,  -1.9
2023-08-31 15:53:00,   6.56,   2.04, 108.9,  51.7,  -1.5
2023-08-31 15:54:00,   6.82,   2.08, 106.8,  42.1,  -0.7
2023-08-31 15:55:00,   6.69,   1.85, 106.0,  48.8,  -1.2
