Time,MTìfèoà≥óÕ,LTìfèoà≥óÕ,MTìfèoâ∑ìx,â∑êÖéÊèoâ∑ìx,â∑êÖó¨ó 
2023-03-08 15:01:00,   5.21,   1.44,  91.4,  39.7,  -2.4
2023-03-08 15:02:00,   5.19,   1.45,  89.7,  35.7,  -2.3
2023-03-08 15:03:00,   5.19,   1.45,  87.5,  29.8,  -2.4
2023-03-08 15:04:00,   5.21,   1.45,  85.4,  26.7,  -2.4
2023-03-08 15:05:00,   5.21,   1.45,  84.7,  25.6,  -1.5
2023-03-08 15:06:00,   5.25,   1.45,  81.8,  21.4,  -2.4
2023-03-08 15:07:00,   5.25,   1.45,  79.9,  20.3,  -1.1
2023-03-08 15:08:00,   5.25,   1.45,  78.9,  19.5,  -0.3
2023-03-08 15:09:00,   5.26,   1.45,  76.8,  18.6,  -1.8
2023-03-08 15:10:00,   5.43,   2.82,  75.2,  18.4,  -2.4
2023-03-08 15:11:00,   5.56,   2.16,  78.2,  18.3,  -2.4
2023-03-08 15:12:00,   5.58,   2.19,  84.4,  18.3,  -2.4
2023-03-08 15:13:00,   5.60,   2.17,  88.5,  18.3,  -2.4
2023-03-08 15:14:00,   5.66,   2.14,  90.7,  18.4,  -2.4
2023-03-08 15:15:00,   5.66,   2.13,  91.2,  18.5,  -2.4
2023-03-08 15:16:00,   5.68,   2.16,  93.0,  18.6,  -2.4
2023-03-08 15:17:00,   5.62,   2.10,  93.5,  18.7,  -2.4
2023-03-08 15:18:00,   5.71,   2.04,  93.8,  18.8,  -2.4
2023-03-08 15:19:00,   5.41,   2.41,  94.7,  19.1,  -2.4
2023-03-08 15:20:00,   5.34,   2.40,  93.9,  19.5,  -2.4
2023-03-08 15:21:00,   5.30,   2.39,  92.1,  19.8,  -2.4
2023-03-08 15:22:00,   5.30,   2.38,  89.9,  20.4,  -2.4
2023-03-08 15:23:00,   5.30,   2.37,  87.5,  21.1,  -2.4
2023-03-08 15:24:00,   5.56,   2.46,  85.2,  23.0,  -2.4
2023-03-08 15:25:00,   6.09,   2.17,  84.3,  23.4,  -2.4
2023-03-08 15:26:00,   5.73,   2.16,  89.7,  24.2,  -2.4
2023-03-08 15:27:00,   5.75,   2.18,  93.4,  38.1,  -2.4
2023-03-08 15:28:00,   5.79,   2.14,  95.2,  47.1,  -2.4
2023-03-08 15:29:00,   5.85,   2.11,  97.7,  53.1,  -2.4
