Time,MTìfèoà≥óÕ,LTìfèoà≥óÕ,MTìfèoâ∑ìx,â∑êÖéÊèoâ∑ìx,â∑êÖó¨ó 
2023-07-25 06:58:00,   6.39,   2.31,  38.7,  30.2,  -2.4
2023-07-25 06:59:00,   6.56,   2.75,  38.5,  30.2,  -2.4
2023-07-25 07:00:00,   7.27,   2.56,  58.8,  30.2,  -2.4
2023-07-25 07:01:00,   7.01,   2.34,  82.2,  30.2,  -2.4
2023-07-25 07:02:00,   7.14,   2.40,  94.6,  30.2,  -2.4
2023-07-25 07:03:00,   7.29,   2.52, 100.5,  30.2,  -2.4
2023-07-25 07:04:00,   7.36,   2.55, 103.6,  30.3,  -2.4
2023-07-25 07:05:00,   7.44,   2.57, 105.6,  30.4,  -2.4
2023-07-25 07:06:00,   7.51,   2.58, 107.1,  30.5,  -2.4
2023-07-25 07:07:00,   7.57,   2.62, 107.9,  30.5,  -2.4
2023-07-25 07:08:00,   7.65,   2.64, 108.5,  30.5,  -2.4
2023-07-25 07:09:00,   7.66,   2.61, 109.0,  30.5,  -2.4
2023-07-25 07:10:00,   7.76,   2.67, 109.4,  30.5,  -2.4
2023-07-25 07:11:00,   7.76,   2.65, 109.8,  30.5,  -2.4
2023-07-25 07:12:00,   7.80,   2.65, 110.1,  30.5,  -2.4
2023-07-25 07:13:00,   7.85,   2.68, 110.6,  31.0,  -2.4
2023-07-25 07:14:00,   7.87,   2.67, 110.9,  32.3,  -2.4
2023-07-25 07:15:00,   7.91,   2.70, 111.1,  33.0,  -2.4
2023-07-25 07:16:00,   7.91,   2.69, 111.1,  33.2,  -2.4
2023-07-25 07:17:00,   7.91,   2.72, 111.2,  33.8,  -2.4
2023-07-25 07:18:00,   7.93,   2.71, 111.0,  34.4,  -2.4
2023-07-25 07:19:00,   7.93,   2.71, 111.0,  46.1,  -2.3
2023-07-25 07:20:00,   7.95,   2.71, 110.9,  97.0,  -2.1
2023-07-25 07:21:00,   7.93,   2.70, 110.9, 103.2,  -0.6
2023-07-25 07:22:00,   7.89,   2.68, 111.0, 104.2,   0.5
2023-07-25 07:23:00,   7.85,   2.69, 111.0, 104.3,   0.9
2023-07-25 07:24:00,   7.83,   2.75, 110.9, 104.3,   1.1
2023-07-25 07:25:00,   7.78,   2.69, 109.8, 103.9,  -2.4
2023-07-25 07:26:00,   7.68,   2.43, 109.8, 103.3,   0.4
2023-07-25 07:27:00,   7.31,   1.95, 112.8, 104.2,   1.2
2023-07-25 07:28:00,   6.97,   2.37, 114.2, 103.0,  -2.4
2023-07-25 07:29:00,   7.18,   2.36, 112.6, 102.0,  -2.4
2023-07-25 07:30:00,   8.13,   2.40, 111.5, 101.2,  -2.4
2023-07-25 07:31:00,   7.46,   2.32, 111.9, 100.1,  -2.4
2023-07-25 07:32:00,   7.33,   2.27, 111.9,  98.9,  -2.4
2023-07-25 07:33:00,   7.31,   2.28, 113.0,  97.4,  -2.4
2023-07-25 07:34:00,   7.36,   2.30, 113.6,  96.0,  -1.5
2023-07-25 07:35:00,   7.36,   2.22, 113.9,  95.6,  -2.4
2023-07-25 07:36:00,   7.29,   2.10, 114.4,  96.3,  -0.5
2023-07-25 07:37:00,   7.08,   1.97, 115.5, 104.8,   1.1
2023-07-25 07:38:00,   6.97,   1.95, 115.5,  99.5,   1.2
2023-07-25 07:39:00,   7.20,   2.18, 114.0,  69.5,   0.7
2023-07-25 07:40:00,   7.21,   2.46, 111.9,  66.9,   0.0
2023-07-25 07:41:00,   7.25,   2.15, 110.4,  66.0,  -2.4
2023-07-25 07:42:00,   7.12,   2.19, 111.3,  65.4,  -2.4
2023-07-25 07:43:00,   7.16,   2.32, 111.9,  73.9,  -2.1
2023-07-25 07:44:00,   7.14,   2.40, 110.8,  96.5,  -2.4
2023-07-25 07:45:00,   7.12,   2.43, 109.4,  99.7,  -2.4
2023-07-25 07:46:00,   7.16,   2.36, 107.9, 100.2,  -2.4
2023-07-25 07:47:00,   7.12,   2.28, 108.0, 100.3,  -2.4
2023-07-25 07:48:00,   7.08,   2.11, 109.4, 100.5,  -2.4
2023-07-25 07:49:00,   7.01,   2.05, 111.3, 102.5,  -1.8
2023-07-25 07:50:00,   6.88,   1.92, 112.3, 103.0,  -0.7
2023-07-25 07:51:00,   7.01,   1.94, 111.4,  98.2,  -0.5
2023-07-25 07:52:00,   6.71,   2.07, 109.1,  74.7,  -1.1
2023-07-25 07:53:00,   6.71,   2.09, 107.0,  52.1,  -2.2
2023-07-25 07:54:00,   6.71,   2.10, 104.2,  38.4,  -1.9
2023-07-25 07:55:00,   6.75,   2.10, 101.7,  34.7,  -2.4
2023-07-25 07:56:00,   7.38,   1.94,  99.7,  33.5,  -2.4
2023-07-25 07:57:00,   7.12,   2.45, 101.6,  34.6,  -2.3
2023-07-25 07:58:00,   7.16,   2.11, 103.5,  53.1,  -2.4
2023-07-25 07:59:00,   7.08,   2.16, 109.8,  79.3,  -2.4
2023-07-25 08:00:00,   7.08,   2.23, 113.0,  82.2,  -2.4
2023-07-25 08:01:00,   7.08,   2.26, 113.6,  81.7,  -2.4
2023-07-25 08:02:00,   7.08,   2.27, 113.6,  83.1,  -2.4
2023-07-25 08:03:00,   7.08,   2.25, 113.1,  85.6,  -2.4
2023-07-25 08:04:00,   7.10,   2.24, 112.7,  86.5,  -2.4
2023-07-25 08:05:00,   7.16,   2.26, 112.6,  88.4,  -2.4
2023-07-25 08:06:00,   7.16,   2.23, 112.5,  90.9,  -2.4
2023-07-25 08:07:00,   7.10,   2.17, 112.5,  93.0,  -2.4
2023-07-25 08:08:00,   7.08,   2.07, 112.5,  94.8,  -2.4
2023-07-25 08:09:00,   6.97,   2.01, 113.1,  97.2,  -2.4
2023-07-25 08:10:00,   6.99,   1.81, 113.1,  98.8,  -2.4
2023-07-25 08:11:00,   6.80,   2.00, 111.7,  98.2,  -2.4
2023-07-25 08:12:00,   6.88,   2.02, 109.5,  98.5,  -2.4
2023-07-25 08:13:00,   7.10,   1.95, 106.9,  98.5,  -2.4
2023-07-25 08:14:00,   7.27,   2.16, 104.7,  98.8,  -2.4
2023-07-25 08:15:00,   6.95,   2.11, 104.7,  98.4,  -2.4
2023-07-25 08:16:00,   7.21,   2.41, 106.7,  97.9,  -2.4
2023-07-25 08:17:00,   7.20,   2.31, 107.2,  97.3,  -2.4
2023-07-25 08:18:00,   7.14,   2.31, 108.0,  96.6,  -2.4
2023-07-25 08:19:00,   7.14,   2.36, 109.0,  96.7,  -2.4
2023-07-25 08:20:00,   7.18,   2.43, 109.4,  96.2,  -2.4
2023-07-25 08:21:00,   7.23,   2.38, 108.1,  96.3,  -2.4
