Time,MTìfèoà≥óÕ,LTìfèoà≥óÕ,MTìfèoâ∑ìx,â∑êÖéÊèoâ∑ìx,â∑êÖó¨ó 
2023-09-10 14:15:00,   7.48,   2.14, 116.4, 106.4,   0.0
2023-09-10 14:16:00,   7.46,   2.16, 116.4, 106.5,  -0.1
2023-09-10 14:17:00,   7.42,   2.13, 116.1, 106.5,  -0.2
2023-09-10 14:18:00,   7.42,   2.14, 115.9, 106.5,   0.0
2023-09-10 14:19:00,   7.44,   2.16, 115.8, 106.4,  -0.1
2023-09-10 14:20:00,   7.46,   2.17, 115.7, 106.4,  -0.1
2023-09-10 14:21:00,   7.44,   2.16, 115.6, 106.4,  -0.2
2023-09-10 14:22:00,   7.38,   2.11, 115.5, 106.3,  -0.1
2023-09-10 14:23:00,   7.38,   2.04, 115.9, 106.3,  -0.3
2023-09-10 14:24:00,   7.42,   2.04, 116.8, 106.1,  -2.4
2023-09-10 14:25:00,   7.48,   2.10, 117.3, 105.8,  -2.4
2023-09-10 14:26:00,   7.48,   2.13, 117.1, 105.4,  -2.4
2023-09-10 14:27:00,   7.46,   2.15, 116.5, 105.1,  -2.4
2023-09-10 14:28:00,   7.51,   2.17, 116.0, 104.8,  -2.4
2023-09-10 14:29:00,   7.51,   2.18, 115.5, 104.6,  -2.4
2023-09-10 14:30:00,   7.51,   2.17, 115.4, 104.6,  -2.4
2023-09-10 14:31:00,   7.50,   2.14, 115.5, 104.5,  -1.1
2023-09-10 14:32:00,   7.51,   2.13, 115.8, 105.2,  -2.4
2023-09-10 14:33:00,   7.51,   2.11, 116.3, 105.2,  -2.4
2023-09-10 14:34:00,   7.51,   2.11, 116.6, 105.1,  -2.4
2023-09-10 14:35:00,   7.51,   2.12, 116.7, 105.0,  -2.4
2023-09-10 14:36:00,   7.55,   2.15, 116.7, 105.0,  -2.4
2023-09-10 14:37:00,   7.59,   2.21, 116.5, 105.2,  -2.4
2023-09-10 14:38:00,   7.57,   2.21, 115.9, 105.2,  -2.4
2023-09-10 14:39:00,   7.53,   2.19, 115.4, 105.1,  -2.4
2023-09-10 14:40:00,   7.53,   2.14, 115.3, 105.3,  -2.4
