Time,ó‚ãpêÖëóÇËâ∑ìx,îrîMâÒé˚ï‚ããêÖâ∑ìx
2023-07-01 08:40:00,  30.1,  27.6
2023-07-01 08:41:00,  30.3,  27.8
2023-07-01 08:42:00,  30.5,  28.0
2023-07-01 08:43:00,  30.7,  28.3
2023-07-01 08:44:00,  30.2,  27.9
2023-07-01 08:45:00,  30.5,  28.3
2023-07-01 08:46:00,  30.2,  28.0
2023-07-01 08:47:00,  30.4,  28.1
2023-07-01 08:48:00,  30.4,  28.2
2023-07-01 08:49:00,  30.7,  28.5
2023-07-01 08:50:00,  30.4,  28.2
2023-07-01 08:51:00,  30.5,  28.3
2023-07-01 08:52:00,  30.5,  28.4
2023-07-01 08:53:00,  30.7,  28.6
2023-07-01 08:54:00,  30.6,  28.6
2023-07-01 08:55:00,  30.6,  28.6
2023-07-01 08:56:00,  30.3,  28.4
2023-07-01 08:57:00,  30.2,  28.2
2023-07-01 08:58:00,  30.1,  28.1
2023-07-01 08:59:00,  30.6,  28.5
2023-07-01 09:00:00,  30.5,  28.4
2023-07-01 09:01:00,  30.3,  28.1
2023-07-01 09:02:00,  30.7,  28.4
2023-07-01 09:03:00,  30.3,  28.0
2023-07-01 09:04:00,  30.5,  28.2
2023-07-01 09:05:00,  30.4,  28.1
2023-07-01 09:06:00,  30.4,  28.1
2023-07-01 09:07:00,  30.5,  28.3
2023-07-01 09:08:00,  30.6,  28.5
2023-07-01 09:09:00,  30.6,  28.5
2023-07-01 09:10:00,  30.7,  28.7
2023-07-01 09:11:00,  30.7,  28.7
2023-07-01 09:12:00,  30.8,  28.8
2023-07-01 09:13:00,  30.3,  28.4
2023-07-01 09:14:00,  30.6,  28.8
2023-07-01 09:15:00,  30.6,  28.9
2023-07-01 09:16:00,  30.3,  28.8
2023-07-01 09:17:00,  29.7,  28.6
2023-07-01 09:18:00,  29.3,  28.7
2023-07-01 09:19:00,  29.3,  28.9
2023-07-01 09:20:00,  28.6,  28.6
2023-07-01 09:21:00,  28.5,  28.9
2023-07-01 09:22:00,  28.2,  29.0
2023-07-01 09:23:00,  28.0,  28.9
2023-07-01 09:24:00,  28.0,  28.9
2023-07-01 09:25:00,  27.6,  28.5
2023-07-01 09:26:00,  28.0,  28.6
2023-07-01 09:27:00,  28.4,  28.5
2023-07-01 09:28:00,  29.0,  28.7
2023-07-01 09:29:00,  28.7,  28.3
2023-07-01 09:30:00,  28.4,  28.2
2023-07-01 09:31:00,  28.5,  28.6
2023-07-01 09:32:00,  28.2,  28.4
2023-07-01 09:33:00,  28.4,  28.5
2023-07-01 09:34:00,  28.4,  28.3
2023-07-01 09:35:00,  29.0,  28.5
2023-07-01 09:36:00,  29.5,  28.5
2023-07-01 09:37:00,  29.5,  28.2
2023-07-01 09:38:00,  30.0,  28.3
2023-07-01 09:39:00,  30.4,  28.5
2023-07-01 09:40:00,  30.2,  28.3
2023-07-01 09:41:00,  30.2,  28.3
2023-07-01 09:42:00,  30.4,  28.5
2023-07-01 09:43:00,  30.0,  28.1
2023-07-01 09:44:00,  30.5,  28.5
2023-07-01 09:45:00,  30.4,  28.2
2023-07-01 09:46:00,  30.7,  28.3
2023-07-01 09:47:00,  30.6,  28.1
2023-07-01 09:48:00,  31.0,  28.5
2023-07-01 09:49:00,  30.5,  28.1
2023-07-01 09:50:00,  30.8,  28.4
2023-07-01 09:51:00,  30.8,  28.4
2023-07-01 09:52:00,  30.3,  28.0
2023-07-01 09:53:00,  30.2,  27.9
2023-07-01 09:54:00,  30.4,  28.1
2023-07-01 09:55:00,  30.4,  28.1
2023-07-01 09:56:00,  30.5,  28.2
2023-07-01 09:57:00,  30.2,  28.1
2023-07-01 09:58:00,  30.0,  28.1
2023-07-01 09:59:00,  29.3,  28.0
2023-07-01 10:00:00,  28.8,  27.9
2023-07-01 10:01:00,  28.1,  27.7
2023-07-01 10:02:00,  28.0,  27.9
2023-07-01 10:03:00,  27.5,  27.5
2023-07-01 10:04:00,  27.6,  27.6
2023-07-01 10:05:00,  28.2,  27.9
2023-07-01 10:06:00,  28.5,  27.9
2023-07-01 10:07:00,  28.5,  27.5
2023-07-01 10:08:00,  29.2,  27.9
2023-07-01 10:09:00,  29.4,  27.8
2023-07-01 10:10:00,  29.3,  27.5
2023-07-01 10:11:00,  29.8,  27.9
2023-07-01 10:12:00,  29.6,  27.6
2023-07-01 10:13:00,  30.0,  27.9
2023-07-01 10:14:00,  29.8,  27.7
2023-07-01 10:15:00,  29.8,  27.6
2023-07-01 10:16:00,  30.0,  27.8
2023-07-01 10:17:00,  30.0,  27.8
2023-07-01 10:18:00,  29.9,  27.6
2023-07-01 10:19:00,  30.1,  27.7
2023-07-01 10:20:00,  30.4,  27.9
2023-07-01 10:21:00,  30.0,  27.5
2023-07-01 10:22:00,  30.1,  27.5
2023-07-01 10:23:00,  30.3,  27.7
2023-07-01 10:24:00,  30.4,  27.7
2023-07-01 10:25:00,  30.6,  27.8
2023-07-01 10:26:00,  30.7,  27.8
2023-07-01 10:27:00,  30.5,  27.5
2023-07-01 10:28:00,  30.3,  27.3
