Time,MTìfèoà≥óÕ,LTìfèoà≥óÕ,MTìfèoâ∑ìx,â∑êÖéÊèoâ∑ìx,â∑êÖó¨ó 
2023-07-10 09:10:00,   6.93,   1.83, 107.1,  78.6,  -2.4
2023-07-10 09:10:00,   6.99,   1.86, 103.8,  79.6,  -2.4
2023-07-10 09:12:00,   6.99,   2.55, 102.1,  79.1,  -2.4
2023-07-10 09:12:00,   7.44,   2.08, 102.1,  79.0,  -2.4
2023-07-10 09:14:00,   7.80,   2.40, 107.4,  78.8,  -2.4
2023-07-10 09:14:00,   7.46,   2.46, 111.2,  80.6,  -2.4
2023-07-10 09:16:00,   7.40,   2.43, 110.3,  82.4,  -2.4
2023-07-10 09:16:00,   7.40,   2.43, 111.8,  83.1,  -2.4
2023-07-10 09:18:00,   7.42,   2.41, 113.5,  83.7,  -2.4
2023-07-10 09:18:00,   7.44,   2.38, 114.7,  82.8,  -2.4
2023-07-10 09:20:00,   7.44,   2.25, 115.9,  81.7,  -2.4
2023-07-10 09:20:00,   7.31,   1.98, 117.9,  81.8,  -2.4
2023-07-10 09:22:00,   7.27,   1.99, 119.7,  80.9,  -2.4
2023-07-10 09:22:00,   7.55,   2.14, 120.8,  82.4,  -2.4
2023-07-10 09:24:00,   7.61,   2.44, 120.3,  88.2,  -2.4
2023-07-10 09:24:00,   7.55,   2.42, 117.3,  90.4,  -2.4
2023-07-10 09:26:00,   7.48,   2.39, 114.8,  90.6,  -2.4
2023-07-10 09:26:00,   7.48,   2.33, 114.6,  91.5,  -2.4
2023-07-10 09:28:00,   7.51,   2.28, 115.5,  95.2,  -2.4
2023-07-10 09:28:00,   7.53,   2.26, 116.8,  98.6,  -2.4
2023-07-10 09:30:00,   7.51,   2.19, 117.8,  97.4,  -2.4
2023-07-10 09:30:00,   7.50,   2.11, 118.8,  96.3,  -2.4
2023-07-10 09:32:00,   7.59,   2.17, 119.8,  95.4,  -2.4
2023-07-10 09:32:00,   7.63,   2.29, 120.0,  94.6,  -2.4
2023-07-10 09:34:00,   7.61,   2.31, 118.6,  94.8,  -2.4
2023-07-10 09:34:00,   7.57,   2.28, 117.2,  94.3,  -2.4
2023-07-10 09:36:00,   7.57,   2.26, 116.8,  93.5,  -2.4
2023-07-10 09:36:00,   7.63,   2.25, 117.2,  94.3,  -2.4
2023-07-10 09:38:00,   7.66,   2.28, 117.8,  93.1,  -2.4
2023-07-10 09:38:00,   7.66,   2.31, 117.9,  96.0,  -2.4
2023-07-10 09:40:00,   7.65,   2.31, 117.7,  96.8,  -2.4
2023-07-10 09:40:00,   7.59,   2.28, 117.4,  97.2,  -1.5
2023-07-10 09:42:00,   7.61,   2.24, 117.4, 100.2,  -2.4
2023-07-10 09:42:00,   7.65,   2.25, 117.8, 100.7,  -2.4
2023-07-10 09:44:00,   7.70,   2.28, 118.2,  99.9,  -2.4
2023-07-10 09:44:00,   7.68,   2.31, 118.2,  99.4,  -2.4
2023-07-10 09:46:00,   7.66,   2.34, 117.5,  99.8,  -2.4
2023-07-10 09:46:00,   7.59,   2.26, 116.9,  99.4,  -2.4
2023-07-10 09:48:00,   7.53,   2.02, 117.2,  98.6,  -2.4
2023-07-10 09:48:00,   7.44,   2.00, 119.1, 100.6,  -2.4
2023-07-10 09:50:00,   7.51,   2.04, 119.8, 101.3,  -2.4
2023-07-10 09:50:00,   7.65,   2.37, 119.6, 102.0,  -2.4
2023-07-10 09:52:00,   7.50,   2.34, 116.4, 102.0,  -2.4
2023-07-10 09:52:00,   7.46,   2.29, 114.7, 101.5,  -2.4
2023-07-10 09:54:00,   7.55,   2.37, 114.2, 101.0,  -2.4
2023-07-10 09:54:00,   7.46,   2.28, 114.1, 102.2,  -2.4
2023-07-10 09:56:00,   7.40,   2.17, 114.4, 102.5,  -2.4
2023-07-10 09:56:00,   7.27,   2.01, 116.1, 101.9,  -2.4
2023-07-10 09:58:00,   7.31,   1.95, 117.2, 101.7,  -2.4
2023-07-10 09:58:00,   7.42,   2.40, 117.6, 101.4,  -2.4
2023-07-10 10:00:00,   7.59,   2.44, 114.7, 101.4,  -2.4
2023-07-10 10:00:00,   7.46,   2.46, 113.3, 101.4,  -2.4
2023-07-10 10:02:00,   7.44,   2.37, 112.6, 101.6,  -2.4
2023-07-10 10:02:00,   7.44,   2.38, 113.3, 101.8,  -2.4
2023-07-10 10:04:00,   7.44,   2.39, 114.0, 103.4,  -0.5
2023-07-10 10:04:00,   7.40,   2.34, 114.5, 105.2,  -0.3
2023-07-10 10:06:00,   7.42,   2.31, 115.1, 105.0,   0.5
2023-07-10 10:06:00,   7.50,   2.40, 116.0, 102.8,   0.0
2023-07-10 10:08:00,   7.36,   2.34, 115.9, 101.5,   0.2
2023-07-10 10:08:00,   7.35,   2.28, 115.8, 100.8,   0.1
2023-07-10 10:10:00,   7.46,   2.37, 116.2,  98.9,   0.0
2023-07-10 10:10:00,   7.36,   2.33, 115.9, 100.3,   0.0
2023-07-10 10:12:00,   7.35,   2.29, 115.7, 100.3,   0.1
2023-07-10 10:12:00,   7.46,   2.38, 115.8,  99.9,   0.1
2023-07-10 10:14:00,   7.38,   2.35, 115.6, 100.7,   1.9
2023-07-10 10:14:00,   7.35,   2.31, 115.3,  99.9,   3.1
2023-07-10 10:16:00,   7.38,   2.31, 115.4,  93.0,   1.0
2023-07-10 10:16:00,   7.33,   2.19, 116.0,  93.6,   0.1
2023-07-10 10:18:00,   7.25,   2.04, 116.5,  95.5,   0.0
2023-07-10 10:18:00,   7.16,   2.06, 118.2,  91.9,  -0.2
