Time,MTìfèoà≥óÕ,LTìfèoà≥óÕ,MTìfèoâ∑ìx,â∑êÖéÊèoâ∑ìx,â∑êÖó¨ó 
2023-09-25 14:16:00,   5.90,   1.95, 101.0,  95.5,  -0.6
2023-09-25 14:17:00,   5.88,   1.95,  98.6,  82.2,  -0.7
2023-09-25 14:18:00,   5.90,   1.95,  96.6,  56.4,  -2.4
2023-09-25 14:19:00,   6.11,   1.94,  93.8,  40.2,  -2.1
2023-09-25 14:20:00,   5.96,   2.39,  92.0,  36.3,  -2.3
2023-09-25 14:21:00,   6.20,   2.01,  91.3,  40.4,  -2.4
2023-09-25 14:22:00,   6.22,   2.04,  94.0,  42.6,  -2.4
2023-09-25 14:23:00,   6.33,   2.42,  97.5,  50.8,  -2.4
2023-09-25 14:24:00,   6.33,   2.40,  98.5,  60.4,  -2.4
2023-09-25 14:25:00,   6.33,   2.38,  96.2,  67.4,  -2.4
2023-09-25 14:26:00,   6.26,   2.23,  94.8,  69.4,  -2.4
2023-09-25 14:27:00,   6.30,   2.17,  97.1,  70.1,  -2.4
2023-09-25 14:28:00,   6.41,   2.20,  99.5,  72.8,  -2.4
2023-09-25 14:29:00,   6.46,   2.26, 101.6,  76.6,  -2.4
2023-09-25 14:30:00,   6.45,   2.27, 102.7,  77.0,  -2.4
2023-09-25 14:31:00,   6.43,   2.22, 103.4,  76.9,  -2.4
2023-09-25 14:32:00,   6.45,   2.17, 104.1,  76.8,  -2.4
2023-09-25 14:33:00,   6.50,   2.16, 105.3,  76.9,  -2.4
2023-09-25 14:34:00,   6.56,   2.16, 106.5,  77.1,  -2.4
2023-09-25 14:35:00,   6.58,   2.21, 107.4,  76.9,  -2.4
2023-09-25 14:36:00,   6.52,   2.16, 107.6,  76.6,  -2.4
2023-09-25 14:37:00,   6.50,   2.10, 108.1,  76.6,  -2.4
2023-09-25 14:38:00,   6.50,   2.04, 108.9,  77.4,  -2.4
2023-09-25 14:39:00,   6.56,   2.04, 110.0,  78.8,  -2.4
2023-09-25 14:40:00,   6.58,   2.09, 111.1,  78.9,  -2.4
2023-09-25 14:41:00,   6.60,   2.14, 111.6,  78.7,  -2.4
2023-09-25 14:42:00,   6.58,   2.16, 111.4,  78.6,  -2.4
2023-09-25 14:43:00,   6.54,   2.13, 110.9,  84.2,  -2.3
2023-09-25 14:44:00,   6.50,   2.10, 110.6,  94.2,  -2.4
2023-09-25 14:45:00,   6.43,   1.99, 110.7,  98.2,  -2.3
2023-09-25 14:46:00,   6.30,   2.18, 110.0, 100.5,  -2.3
2023-09-25 14:47:00,   6.46,   2.01, 108.1, 102.0,  -2.0
2023-09-25 14:48:00,   6.31,   1.80, 107.3, 101.9,  -1.5
2023-09-25 14:49:00,   6.03,   1.88, 106.1, 101.0,  -2.3
2023-09-25 14:50:00,   6.26,   2.32, 103.8,  99.7,  -2.0
2023-09-25 14:51:00,   6.35,   2.09, 102.4,  97.5,  -2.3
2023-09-25 14:52:00,   5.96,   1.83, 101.1,  90.0,  -0.9
2023-09-25 14:53:00,   5.92,   1.83,  99.1,  70.0,  -2.3
2023-09-25 14:54:00,   5.92,   1.83,  96.7,  52.0,  -2.0
2023-09-25 14:55:00,   5.92,   1.84,  94.4,  42.6,  -2.3
2023-09-25 14:56:00,   6.11,   1.91,  92.3,  36.7,  -2.3
2023-09-25 14:57:00,   6.15,   2.08,  91.8,  34.0,  -2.4
2023-09-25 14:58:00,   6.50,   2.01,  94.4,  34.4,  -2.4
2023-09-25 14:59:00,   6.31,   1.99,  99.9,  37.8,  -2.4
2023-09-25 15:00:00,   6.26,   1.98, 104.2,  41.2,  -2.3
2023-09-25 15:01:00,   6.16,   1.95, 106.7,  50.1,  -2.4
2023-09-25 15:02:00,   6.18,   2.16, 107.3,  57.6,  -2.4
2023-09-25 15:03:00,   6.22,   2.15, 106.7,  60.8,  -2.4
2023-09-25 15:04:00,   6.30,   2.08, 106.3,  65.7,  -2.4
2023-09-25 15:05:00,   6.30,   2.07, 106.3,  67.3,  -2.4
2023-09-25 15:06:00,   6.26,   2.00, 106.4,  67.8,  -2.4
2023-09-25 15:07:00,   5.98,   1.98, 106.4,  70.0,  -2.4
2023-09-25 15:08:00,   5.94,   2.00, 105.1,  71.9,  -2.4
2023-09-25 15:09:00,   6.09,   2.13, 103.0,  72.7,  -2.4
2023-09-25 15:10:00,   6.01,   1.87, 101.0,  72.8,  -2.4
2023-09-25 15:11:00,   5.96,   1.89,  99.2,  72.4,  -2.4
2023-09-25 15:12:00,   5.92,   1.89,  97.1,  72.0,  -2.4
2023-09-25 15:13:00,   5.92,   1.89,  95.1,  72.1,  -2.4
2023-09-25 15:14:00,   6.01,   1.90,  92.6,  71.9,  -2.4
2023-09-25 15:15:00,   6.33,   2.08,  91.2,  71.7,  -2.4
2023-09-25 15:16:00,   6.37,   2.19,  96.6,  71.7,  -2.4
2023-09-25 15:17:00,   6.35,   2.24, 101.5,  72.0,  -2.4
2023-09-25 15:18:00,   6.37,   2.26, 104.4,  74.9,  -2.4
2023-09-25 15:19:00,   6.39,   2.27, 105.4,  75.4,  -2.4
2023-09-25 15:20:00,   6.41,   2.27, 106.0,  75.1,  -2.4
