Time,MTìfèoà≥óÕ,LTìfèoà≥óÕ,MTìfèoâ∑ìx,â∑êÖéÊèoâ∑ìx,â∑êÖó¨ó 
2023-07-12 14:11:00,   7.40,   2.12, 116.6, 105.6,  -0.7
2023-07-12 14:12:00,   7.38,   2.02, 117.7, 105.8,  -0.7
2023-07-12 14:13:00,   7.44,   2.04, 118.9, 105.8,  -0.6
2023-07-12 14:14:00,   7.50,   2.19, 119.1, 106.0,  -0.7
2023-07-12 14:15:00,   7.50,   2.28, 117.2, 106.2,  -0.6
2023-07-12 14:16:00,   7.46,   2.28, 114.7, 105.8,  -2.4
2023-07-12 14:17:00,   7.44,   2.22, 113.9, 105.3,  -2.4
2023-07-12 14:18:00,   7.44,   2.21, 113.8, 104.9,  -1.9
2023-07-12 14:19:00,   7.42,   2.16, 113.8, 104.7,  -2.4
2023-07-12 14:20:00,   7.27,   2.04, 115.4, 104.6,  -2.4
2023-07-12 14:21:00,   7.06,   1.99, 115.7, 104.6,  -2.4
2023-07-12 14:22:00,   7.12,   1.92, 114.3, 105.3,  -1.6
2023-07-12 14:23:00,   7.05,   1.81, 111.7, 103.4,   0.4
2023-07-12 14:24:00,   7.06,   2.31, 109.1,  83.3,  -1.4
2023-07-12 14:25:00,   7.03,   2.64, 107.1,  64.5,  -1.8
2023-07-12 14:26:00,   7.21,   2.15, 106.2,  57.8,  -2.3
2023-07-12 14:27:00,   7.46,   2.37, 107.4,  69.8,  -2.4
2023-07-12 14:28:00,   7.40,   2.40, 107.7,  83.6,  -2.4
2023-07-12 14:29:00,   7.29,   2.40, 107.9,  89.3,  -2.4
2023-07-12 14:30:00,   7.27,   2.35, 108.8,  92.9,  -2.4
2023-07-12 14:31:00,   7.29,   2.30, 109.6,  94.6,  -2.4
2023-07-12 14:32:00,   7.35,   2.31, 111.2,  96.7,  -2.4
2023-07-12 14:33:00,   7.42,   2.32, 112.5,  97.2,  -2.4
2023-07-12 14:34:00,   7.42,   2.35, 113.2,  97.6,  -2.4
2023-07-12 14:35:00,   7.42,   2.34, 113.4,  97.9,  -2.4
