Time,MTìfèoà≥óÕ,LTìfèoà≥óÕ,MTìfèoâ∑ìx,â∑êÖéÊèoâ∑ìx,â∑êÖó¨ó 
2023-04-13 14:04:00,   5.30,   2.04,  88.4,  84.4,  -2.4
2023-04-13 14:05:00,   5.56,   2.06,  86.5,  80.0,  -2.3
2023-04-13 14:06:00,   5.71,   1.94,  85.4,  72.9,  -0.9
2023-04-13 14:07:00,   5.51,   1.98,  84.7,  59.4,  -2.3
2023-04-13 14:08:00,   5.51,   1.95,  85.5,  55.6,  -2.4
2023-04-13 14:09:00,   5.56,   2.09,  86.8,  57.4,  -2.4
2023-04-13 14:10:00,   5.68,   2.35,  87.8,  57.4,  -2.4
2023-04-13 14:11:00,   5.79,   2.46,  88.9,  58.8,  -2.4
2023-04-13 14:12:00,   5.64,   2.34,  85.2,  64.3,  -2.4
2023-04-13 14:13:00,   5.68,   2.34,  84.8,  70.1,  -2.4
2023-04-13 14:14:00,   5.71,   2.28,  86.4,  73.9,  -2.2
2023-04-13 14:15:00,   5.70,   2.20,  88.4,  82.4,  -1.2
2023-04-13 14:16:00,   5.77,   2.10,  90.2,  85.0,  -0.5
2023-04-13 14:17:00,   5.79,   2.01,  92.2,  82.8,   1.4
2023-04-13 14:18:00,   5.70,   2.07,  93.5,  77.8,   0.9
2023-04-13 14:19:00,   5.62,   1.89,  94.1,  48.7,  -0.3
2023-04-13 14:20:00,   5.62,   2.54,  92.5,  40.9,  -0.5
2023-04-13 14:21:00,   5.36,   1.86,  91.2,  33.6,  -2.1
2023-04-13 14:22:00,   5.30,   1.87,  89.3,  31.5,  -0.2
2023-04-13 14:23:00,   5.60,   2.13,  87.1,  22.4,  -0.7
2023-04-13 14:24:00,   5.70,   2.14,  86.8,  26.3,  -2.3
2023-04-13 14:25:00,   5.79,   2.28,  89.2,  39.2,  -2.3
2023-04-13 14:26:00,   5.66,   2.37,  90.4,  52.2,  -0.7
2023-04-13 14:27:00,   5.64,   2.43,  90.1,  60.4,  -2.2
2023-04-13 14:28:00,   5.75,   2.34,  88.8,  63.8,  -2.1
2023-04-13 14:29:00,   5.71,   2.36,  88.2,  69.4,  -2.0
2023-04-13 14:30:00,   5.66,   2.35,  88.2,  72.2,  -0.9
2023-04-13 14:31:00,   5.56,   2.31,  88.1,  70.7,   0.5
2023-04-13 14:32:00,   5.62,   2.31,  87.9,  62.9,  -1.6
2023-04-13 14:33:00,   5.68,   2.31,  88.0,  65.1,  -1.3
2023-04-13 14:34:00,   5.77,   2.37,  88.5,  67.8,  -2.4
2023-04-13 14:35:00,   5.83,   2.36,  88.1,  67.9,  -2.4
2023-04-13 14:36:00,   5.77,   2.35,  87.5,  71.8,  -2.4
2023-04-13 14:37:00,   5.73,   2.34,  88.5,  74.9,  -2.4
2023-04-13 14:38:00,   5.77,   2.29,  89.5,  83.1,  -1.9
2023-04-13 14:39:00,   5.83,   2.21,  91.1,  87.0,  -0.9
2023-04-13 14:40:00,   5.85,   2.13,  92.6,  86.3,  -0.5
2023-04-13 14:41:00,   5.83,   1.96,  94.4,  83.2,  -0.9
2023-04-13 14:42:00,   5.81,   1.97,  95.7,  79.7,  -2.3
2023-04-13 14:43:00,   5.90,   2.72,  95.5,  77.8,  -2.3
2023-04-13 14:44:00,   5.68,   2.64,  94.7,  73.9,  -0.8
2023-04-13 14:45:00,   5.73,   2.12,  89.8,  70.2,  -0.9
2023-04-13 14:46:00,   5.83,   2.23,  91.6,  67.6,  -2.4
2023-04-13 14:47:00,   5.86,   2.27,  93.8,  71.0,  -1.2
2023-04-13 14:48:00,   5.86,   2.33,  94.4,  77.2,  -0.6
2023-04-13 14:49:00,   5.81,   2.31,  94.1,  76.7,  -2.4
2023-04-13 14:50:00,   5.79,   2.31,  93.5,  75.5,  -2.4
2023-04-13 14:51:00,   5.75,   2.27,  92.9,  76.1,  -2.4
2023-04-13 14:52:00,   5.71,   2.23,  92.6,  82.2,  -1.3
2023-04-13 14:53:00,   5.75,   2.19,  92.5,  84.9,  -2.4
2023-04-13 14:54:00,   5.77,   2.18,  92.8,  84.2,  -2.0
2023-04-13 14:55:00,   5.79,   2.18,  93.2,  83.2,  -2.4
2023-04-13 14:56:00,   5.83,   2.16,  93.7,  83.0,  -2.3
2023-04-13 14:57:00,   5.77,   2.15,  94.1,  85.1,  -2.4
2023-04-13 14:58:00,   5.81,   2.05,  94.3,  87.4,  -0.9
2023-04-13 14:59:00,   5.79,   1.99,  94.6,  88.0,  -2.4
2023-04-13 15:00:00,   5.58,   2.50,  95.1,  85.4,  -2.4
2023-04-13 15:01:00,   5.36,   1.80,  94.4,  83.9,  -2.3
2023-04-13 15:02:00,   5.56,   1.86,  92.9,  77.1,  -2.4
2023-04-13 15:03:00,   5.58,   2.23,  91.2,  68.1,  -1.0
2023-04-13 15:04:00,   5.26,   1.79,  89.7,  56.5,  -2.4
2023-04-13 15:05:00,   5.26,   1.80,  87.9,  49.9,  -0.4
2023-04-13 15:06:00,   5.26,   1.80,  86.4,  35.9,  -2.4
2023-04-13 15:07:00,   5.26,   1.81,  84.3,  31.1,  -2.4
2023-04-13 15:08:00,   5.26,   1.83,  82.8,  25.9,  -2.3
2023-04-13 15:09:00,   5.51,   1.88,  80.7,  23.2,  -2.4
2023-04-13 15:10:00,   5.75,   1.79,  80.4,  22.3,  -2.4
2023-04-13 15:11:00,   5.71,   1.95,  83.4,  22.3,  -2.4
2023-04-13 15:12:00,   5.75,   1.95,  87.4,  24.8,  -2.4
2023-04-13 15:13:00,   5.70,   2.01,  92.0,  26.3,  -2.4
2023-04-13 15:14:00,   5.68,   2.01,  95.9,  29.3,  -2.4
2023-04-13 15:15:00,   5.70,   2.03,  98.0,  31.9,  -2.4
2023-04-13 15:16:00,   5.73,   2.02,  99.3,  34.4,  -2.4
2023-04-13 15:17:00,   5.83,   2.06, 100.5,  35.1,  -2.4
2023-04-13 15:18:00,   5.83,   2.08, 101.4,  35.9,  -2.4
2023-04-13 15:19:00,   5.77,   1.99, 101.9,  39.8,  -2.4
2023-04-13 15:20:00,   5.68,   2.04, 101.9,  42.0,  -2.4
2023-04-13 15:21:00,   5.53,   2.06, 101.0,  42.8,  -2.4
2023-04-13 15:22:00,   5.45,   2.13,  99.5,  44.8,  -2.4
2023-04-13 15:23:00,   5.45,   2.13,  97.6,  59.0,  -2.4
2023-04-13 15:24:00,   5.45,   2.13,  95.6,  73.4,  -2.4
2023-04-13 15:25:00,   5.62,   2.10,  93.1,  76.1,  -2.4
2023-04-13 15:26:00,   5.90,   1.97,  91.5,  75.5,  -2.4
2023-04-13 15:27:00,   6.01,   2.27,  91.0,  75.2,  -2.4
2023-04-13 15:28:00,   5.73,   2.02,  91.2,  76.8,  -2.4
2023-04-13 15:29:00,   5.75,   1.92,  93.5,  83.9,  -2.4
2023-04-13 15:30:00,   5.71,   2.08,  94.4,  82.4,  -2.4
2023-04-13 15:31:00,   5.83,   2.35,  94.9,  81.5,  -2.4
2023-04-13 15:32:00,   5.85,   2.45,  95.4,  81.6,  -2.4
2023-04-13 15:33:00,   5.81,   2.30,  94.1,  80.8,  -2.4
2023-04-13 15:34:00,   5.79,   2.22,  94.2,  80.0,  -2.4
