Time,MTìfèoà≥óÕ,LTìfèoà≥óÕ,MTìfèoâ∑ìx,â∑êÖéÊèoâ∑ìx,â∑êÖó¨ó 
2023-08-17 07:08:00,   6.73,   2.28,  45.7,  33.4,  -2.4
2023-08-17 07:09:00,   7.48,   2.95,  49.0,  33.4,  -2.4
2023-08-17 07:10:00,   7.25,   2.29,  80.0,  33.4,  -2.4
2023-08-17 07:11:00,   7.36,   2.38,  95.1,  33.4,  -2.4
2023-08-17 07:12:00,   7.51,   2.63, 100.7,  33.4,  -2.4
2023-08-17 07:13:00,   7.63,   2.76, 103.8,  33.8,  -2.4
2023-08-17 07:14:00,   7.78,   2.87, 104.4,  57.0,  -2.4
2023-08-17 07:15:00,   7.89,   2.92, 104.7,  71.2,  -2.2
2023-08-17 07:16:00,   8.02,   2.97, 105.1,  96.4,  -2.1
2023-08-17 07:17:00,   8.08,   3.02, 105.4, 100.0,  -1.1
2023-08-17 07:18:00,   8.11,   3.05, 105.4, 100.9,  -0.4
2023-08-17 07:19:00,   8.15,   3.06, 105.4, 101.2,   0.0
2023-08-17 07:20:00,   8.17,   3.06, 105.4, 101.3,   0.4
2023-08-17 07:21:00,   8.17,   3.07, 105.4, 101.2,  -0.1
2023-08-17 07:22:00,   8.19,   3.06, 105.3, 101.3,   0.0
2023-08-17 07:23:00,   8.21,   3.03, 105.5, 101.4,  -2.4
2023-08-17 07:24:00,   8.21,   3.01, 105.9, 101.2,  -2.4
2023-08-17 07:25:00,   8.21,   2.97, 106.4, 100.9,   0.1
2023-08-17 07:26:00,   8.19,   2.92, 106.9, 102.1,  -0.4
2023-08-17 07:27:00,   8.19,   2.88, 107.6, 102.4,   1.0
2023-08-17 07:28:00,   8.19,   2.88, 108.3, 102.9,   0.0
2023-08-17 07:29:00,   8.10,   2.67, 108.9, 103.2,   0.2
2023-08-17 07:30:00,   8.10,   2.62, 110.8, 103.7,   0.2
2023-08-17 07:31:00,   8.06,   2.67, 111.9, 104.5,   0.3
2023-08-17 07:32:00,   8.04,   2.66, 112.1, 104.6,  -2.4
2023-08-17 07:33:00,   8.06,   2.72, 112.2, 104.3,  -2.4
2023-08-17 07:34:00,   8.02,   2.61, 111.9, 103.9,  -2.4
2023-08-17 07:35:00,   7.91,   2.12, 112.9, 103.8,  -2.4
2023-08-17 07:36:00,   7.55,   1.96, 116.3, 103.8,  -2.4
2023-08-17 07:37:00,   7.53,   2.09, 117.4, 103.8,  -2.4
2023-08-17 07:38:00,   7.98,   2.46, 117.2, 103.6,  -2.4
2023-08-17 07:39:00,   7.78,   2.41, 114.4, 103.4,  -2.4
2023-08-17 07:40:00,   7.76,   2.44, 113.3, 103.4,  -2.4
2023-08-17 07:41:00,   7.85,   2.66, 112.9, 103.5,  -2.4
2023-08-17 07:42:00,   7.83,   2.54, 111.4, 103.5,  -2.4
2023-08-17 07:43:00,   7.74,   2.22, 112.1, 103.8,   0.1
2023-08-17 07:44:00,   7.46,   2.18, 114.7, 105.1,  -2.4
2023-08-17 07:45:00,   7.18,   2.34, 115.1, 105.1,  -2.4
2023-08-17 07:46:00,   7.14,   1.68, 112.8, 104.7,  -2.4
2023-08-17 07:47:00,   7.16,   1.73, 110.3, 104.3,  -2.4
2023-08-17 07:48:00,   7.18,   1.77, 108.2, 103.9,  -2.4
2023-08-17 07:49:00,   7.46,   2.18, 105.5, 103.4,   0.5
2023-08-17 07:50:00,   8.13,   2.46, 107.2, 100.7,  -1.4
2023-08-17 07:51:00,   7.42,   2.26, 109.0, 100.4,  -0.2
2023-08-17 07:52:00,   7.36,   2.40, 110.1, 100.4,  -0.6
2023-08-17 07:53:00,   7.29,   2.37, 110.2, 101.2,  -0.7
2023-08-17 07:54:00,   7.23,   2.32, 110.4, 101.2,  -2.4
2023-08-17 07:55:00,   7.23,   2.31, 110.9, 101.1,   0.0
2023-08-17 07:56:00,   7.29,   2.33, 111.4, 100.6,   0.0
2023-08-17 07:57:00,   7.31,   2.43, 111.8,  99.7,  -1.3
2023-08-17 07:58:00,   7.29,   2.44, 111.3, 100.1,  -1.3
2023-08-17 07:59:00,   7.25,   2.40, 110.4, 101.5,  -1.5
2023-08-17 08:00:00,   7.21,   2.38, 110.0, 101.9,  -1.6
2023-08-17 08:01:00,   7.21,   2.33, 110.0, 102.1,  -1.5
2023-08-17 08:02:00,   7.23,   2.25, 110.7, 102.3,  -1.4
2023-08-17 08:03:00,   7.23,   2.22, 111.4, 102.5,  -2.2
2023-08-17 08:04:00,   7.21,   2.13, 112.7, 102.5,  -2.0
2023-08-17 08:05:00,   6.99,   1.99, 113.4, 102.5,  -2.0
2023-08-17 08:06:00,   6.99,   2.44, 112.7, 100.8,  -2.2
2023-08-17 08:07:00,   6.86,   1.80, 110.5,  92.2,   0.0
2023-08-17 08:08:00,   6.82,   1.83, 109.2,  81.9,  -1.2
2023-08-17 08:09:00,   6.82,   1.86, 105.9,  49.5,  -1.2
2023-08-17 08:10:00,   6.99,   1.87, 103.4,  38.6,  -2.3
2023-08-17 08:11:00,   7.16,   2.49, 101.9,  35.9,  -1.1
2023-08-17 08:12:00,   7.25,   2.03, 102.3,  47.4,  -2.4
2023-08-17 08:13:00,   7.21,   2.13, 106.0,  53.4,  -2.4
2023-08-17 08:14:00,   7.18,   2.18, 109.3,  61.5,  -2.4
2023-08-17 08:15:00,   7.18,   2.25, 111.6,  62.2,  -2.4
2023-08-17 08:16:00,   7.18,   2.25, 112.4,  61.8,  -2.4
2023-08-17 08:17:00,   7.18,   2.25, 112.6,  61.5,  -2.4
2023-08-17 08:18:00,   7.20,   2.22, 112.7,  61.5,  -2.4
2023-08-17 08:19:00,   7.23,   2.22, 112.9,  62.5,  -2.4
2023-08-17 08:20:00,   7.29,   2.22, 113.2,  67.3,  -2.4
2023-08-17 08:21:00,   7.31,   2.23, 113.4,  75.6,  -2.4
2023-08-17 08:22:00,   7.29,   2.23, 113.4,  85.2,  -2.4
2023-08-17 08:23:00,   7.29,   2.25, 113.3,  95.3,  -2.4
2023-08-17 08:24:00,   7.27,   2.21, 112.8,  99.2,  -2.4
2023-08-17 08:25:00,   7.25,   2.18, 112.6, 100.5,  -2.4
2023-08-17 08:26:00,   7.27,   2.12, 112.8, 101.8,  -1.8
2023-08-17 08:27:00,   7.27,   2.11, 113.3, 102.3,  -2.4
2023-08-17 08:28:00,   7.29,   2.08, 113.7, 102.5,  -2.4
2023-08-17 08:29:00,   7.23,   2.02, 114.0, 102.3,  -2.4
2023-08-17 08:30:00,   7.10,   2.03, 114.3, 102.2,  -2.4
2023-08-17 08:31:00,   6.91,   2.21, 114.1, 102.0,  -1.3
2023-08-17 08:32:00,   6.91,   2.40, 112.5, 103.0,  -1.1
2023-08-17 08:33:00,   6.93,   2.41, 109.9, 102.8,  -0.3
2023-08-17 08:34:00,   7.61,   2.19, 106.8,  74.8,  -1.3
2023-08-17 08:35:00,   7.35,   2.18, 103.4,  75.4,  -0.4
2023-08-17 08:36:00,   7.31,   2.29, 105.0,  88.6,  -0.2
2023-08-17 08:37:00,   7.25,   2.32, 106.8,  92.9,   0.8
2023-08-17 08:38:00,   7.25,   2.35, 107.9,  95.5,  -1.8
2023-08-17 08:39:00,   7.21,   2.34, 108.4,  97.5,  -1.4
2023-08-17 08:40:00,   7.20,   2.34, 108.9,  99.1,  -1.2
2023-08-17 08:41:00,   7.20,   2.29, 109.3, 100.0,  -1.1
2023-08-17 08:42:00,   7.16,   2.20, 109.7, 100.2,  -1.0
2023-08-17 08:43:00,   6.99,   1.92, 111.2,  99.8,  -0.8
2023-08-17 08:44:00,   7.06,   2.30, 111.6,  96.1,  -0.7
2023-08-17 08:45:00,   7.20,   2.19, 111.2,  85.1,  -0.9
2023-08-17 08:46:00,   6.99,   1.99, 110.4,  64.9,  -1.3
2023-08-17 08:47:00,   6.90,   2.02, 108.5,  49.1,  -1.6
2023-08-17 08:48:00,   6.90,   2.04, 106.4,  40.2,  -2.0
2023-08-17 08:49:00,   7.10,   2.34, 103.2,  35.4,  -2.4
2023-08-17 08:50:00,   7.14,   2.42, 103.8,  39.5,  -2.4
2023-08-17 08:51:00,   7.31,   2.15, 104.8,  55.5,  -2.4
2023-08-17 08:52:00,   7.23,   2.18, 107.1,  64.9,  -2.4
2023-08-17 08:53:00,   7.20,   2.22, 110.1,  73.0,  -2.4
2023-08-17 08:54:00,   7.20,   2.27, 112.0,  78.1,  -2.4
2023-08-17 08:55:00,   7.23,   2.31, 112.9,  78.7,  -2.4
2023-08-17 08:56:00,   7.27,   2.37, 113.1,  78.5,  -2.4
2023-08-17 08:57:00,   7.29,   2.40, 112.6,  78.0,  -2.4
2023-08-17 08:58:00,   7.29,   2.38, 111.8,  77.7,  -2.4
2023-08-17 08:59:00,   7.29,   2.38, 111.4,  78.0,  -2.4
2023-08-17 09:00:00,   7.35,   2.40, 111.1,  78.0,  -2.4
2023-08-17 09:01:00,   7.35,   2.34, 110.9,  77.4,  -2.4
2023-08-17 09:02:00,   7.31,   2.31, 110.9,  80.4,  -2.4
2023-08-17 09:03:00,   7.23,   1.97, 111.1,  80.1,  -2.4
2023-08-17 09:04:00,   7.08,   2.31, 111.1,  81.0,  -2.4
2023-08-17 09:05:00,   7.10,   2.59, 109.4,  81.5,  -2.4
2023-08-17 09:06:00,   6.97,   2.22, 107.8,  80.6,  -2.4
2023-08-17 09:07:00,   7.03,   1.96, 106.4,  96.0,  -1.0
2023-08-17 09:08:00,   7.25,   1.81, 106.0, 101.2,  -0.2
2023-08-17 09:09:00,   7.65,   2.22, 107.6,  97.9,   0.1
2023-08-17 09:10:00,   7.31,   2.18, 107.8,  94.1,  -0.8
2023-08-17 09:11:00,   7.25,   2.22, 110.2,  97.2,  -1.5
2023-08-17 09:12:00,   7.25,   2.27, 112.9, 100.6,  -0.7
2023-08-17 09:13:00,   7.25,   2.31, 113.8, 102.5,  -1.6
2023-08-17 09:14:00,   7.25,   2.30, 113.9, 103.1,  -0.3
2023-08-17 09:15:00,   7.25,   2.30, 113.9, 104.5,  -2.4
2023-08-17 09:16:00,   7.29,   2.23, 113.8, 104.6,  -2.4
2023-08-17 09:17:00,   7.27,   2.13, 114.0, 104.2,  -2.4
2023-08-17 09:18:00,   7.20,   2.01, 115.0, 103.9,  -2.4
2023-08-17 09:19:00,   7.21,   2.04, 115.8, 103.7,  -2.4
2023-08-17 09:20:00,   7.36,   2.11, 116.2, 104.2,  -2.4
2023-08-17 09:21:00,   7.44,   2.41, 115.5, 104.5,  -2.4
2023-08-17 09:22:00,   7.40,   2.38, 110.1, 104.6,  -2.4
2023-08-17 09:23:00,   7.33,   2.35, 108.0, 104.4,  -2.4
2023-08-17 09:24:00,   7.33,   2.33, 108.5, 104.2,  -2.4
2023-08-17 09:25:00,   7.35,   2.31, 109.6, 103.6,  -0.1
2023-08-17 09:26:00,   7.38,   2.34, 110.9, 102.8,  -2.4
2023-08-17 09:27:00,   7.42,   2.34, 111.9, 102.6,  -2.4
2023-08-17 09:28:00,   7.40,   2.34, 112.4, 102.2,  -2.4
2023-08-17 09:29:00,   7.40,   2.34, 112.7, 102.1,  -2.4
2023-08-17 09:30:00,   7.38,   2.34, 112.9, 102.0,  -2.4
2023-08-17 09:31:00,   7.42,   2.33, 112.9, 102.3,  -2.2
2023-08-17 09:32:00,   7.44,   2.30, 113.1, 102.8,  -2.4
2023-08-17 09:33:00,   7.38,   2.26, 113.4, 103.1,  -2.4
2023-08-17 09:34:00,   7.36,   2.17, 113.7, 103.2,  -2.4
2023-08-17 09:35:00,   7.36,   2.13, 114.5, 103.2,  -2.4
2023-08-17 09:36:00,   7.44,   2.16, 115.3, 103.3,  -2.4
2023-08-17 09:37:00,   7.46,   2.26, 115.7, 103.4,  -2.4
2023-08-17 09:38:00,   7.44,   2.31, 114.9, 103.4,  -2.4
2023-08-17 09:39:00,   7.42,   2.32, 113.5, 103.8,  -2.0
2023-08-17 09:40:00,   7.42,   2.32, 112.6, 104.1,  -2.4
2023-08-17 09:41:00,   7.42,   2.31, 112.2, 104.2,  -2.4
2023-08-17 09:42:00,   7.44,   2.31, 112.1, 104.1,  -2.4
2023-08-17 09:43:00,   7.44,   2.28, 112.2, 103.8,  -2.4
2023-08-17 09:44:00,   7.44,   2.25, 112.6, 103.5,  -2.4
2023-08-17 09:45:00,   7.42,   2.17, 113.2, 103.3,  -2.4
2023-08-17 09:46:00,   7.42,   2.13, 114.0, 103.2,  -2.4
