Time,MTìfèoà≥óÕ,LTìfèoà≥óÕ,MTìfèoâ∑ìx,â∑êÖéÊèoâ∑ìx,â∑êÖó¨ó 
2023-11-14 14:40:00,   5.47,   1.91,  93.5,  82.9,   0.0
2023-11-14 14:41:00,   5.13,   1.80,  92.3,  72.7,   1.7
2023-11-14 14:42:00,   5.41,   2.16,  90.9,  56.3,   1.4
2023-11-14 14:43:00,   5.56,   1.98,  90.3,  46.1,   0.0
2023-11-14 14:44:00,   5.60,   2.26,  90.7,  43.1,   0.1
2023-11-14 14:45:00,   5.56,   2.04,  90.9,  42.7,   0.0
2023-11-14 14:46:00,   5.68,   2.29,  90.7,  49.8,   1.4
2023-11-14 14:47:00,   5.62,   2.37,  91.2,  63.2,   1.2
2023-11-14 14:48:00,   5.60,   2.43,  90.7,  72.3,   0.0
2023-11-14 14:49:00,   5.58,   2.30,  88.0,  78.1,   0.5
2023-11-14 14:50:00,   5.62,   2.27,  87.8,  81.6,  -1.2
2023-11-14 14:51:00,   5.70,   2.28,  89.7,  82.6,  -0.6
2023-11-14 14:52:00,   5.71,   2.26,  91.3,  84.0,  -1.1
2023-11-14 14:53:00,   5.73,   2.25,  92.6,  85.7,  -0.4
2023-11-14 14:54:00,   5.77,   2.22,  93.5,  87.1,  -0.5
2023-11-14 14:55:00,   5.79,   2.16,  94.6,  88.3,  -0.6
2023-11-14 14:56:00,   5.83,   2.11,  95.7,  88.7,  -0.7
2023-11-14 14:57:00,   5.85,   2.08,  97.2,  89.7,  -0.2
2023-11-14 14:58:00,   5.88,   1.99,  98.6,  91.2,   0.0
2023-11-14 14:59:00,   5.83,   2.14,  99.6,  92.5,   0.2
2023-11-14 15:00:00,   5.88,   1.96,  98.7,  93.0,  -0.8
2023-11-14 15:01:00,   5.88,   2.31,  97.8,  93.2,  -1.4
2023-11-14 15:02:00,   5.51,   1.72,  96.2,  93.1,   0.1
2023-11-14 15:03:00,   5.47,   1.73,  94.4,  92.1,  -0.3
2023-11-14 15:04:00,   5.77,   2.25,  92.6,  90.8,   0.4
2023-11-14 15:05:00,   5.86,   2.37,  92.6,  87.7,  -0.1
2023-11-14 15:06:00,   6.00,   2.43,  93.0,  85.2,   0.2
2023-11-14 15:07:00,   5.96,   2.39,  92.8,  85.4,   0.1
2023-11-14 15:08:00,   5.98,   2.30,  92.9,  86.4,  -0.6
2023-11-14 15:09:00,   5.88,   2.28,  92.7,  87.4,  -0.6
2023-11-14 15:10:00,   5.92,   2.28,  94.0,  88.0,  -1.8
2023-11-14 15:11:00,   5.94,   2.26,  95.4,  87.9,  -0.3
2023-11-14 15:12:00,   5.88,   2.23,  96.5,  89.3,  -0.8
2023-11-14 15:13:00,   5.92,   2.13,  97.2,  90.4,  -1.8
2023-11-14 15:14:00,   5.83,   2.10,  98.4,  90.7,  -0.8
2023-11-14 15:15:00,   5.55,   2.04,  99.1,  90.9,  -0.1
2023-11-14 15:16:00,   5.60,   1.99,  97.8,  91.4,   0.6
2023-11-14 15:17:00,   5.53,   2.70,  96.6,  91.9,  -1.3
