Time,MTìfèoà≥óÕ,LTìfèoà≥óÕ,MTìfèoâ∑ìx,â∑êÖéÊèoâ∑ìx,â∑êÖó¨ó 
2023-09-20 14:16:00,   6.95,   1.92, 112.3, 102.5,  -0.7
2023-09-20 14:17:00,   6.80,   1.89, 110.9,  97.2,  -0.5
2023-09-20 14:18:00,   6.63,   1.89, 109.0,  81.4,  -0.5
2023-09-20 14:19:00,   6.61,   1.91, 106.8,  56.4,  -0.7
2023-09-20 14:20:00,   6.61,   1.92, 104.4,  42.1,  -1.8
2023-09-20 14:21:00,   6.63,   1.93, 102.0,  36.4,  -1.8
2023-09-20 14:22:00,   6.93,   2.21,  99.8,  34.3,  -2.2
2023-09-20 14:23:00,   7.01,   2.28, 102.0,  44.6,  -1.4
2023-09-20 14:24:00,   6.95,   2.43, 105.2,  62.9,  -2.3
2023-09-20 14:25:00,   7.05,   2.16, 105.5,  71.7,  -1.8
2023-09-20 14:26:00,   6.97,   2.13, 106.0,  84.5,  -0.9
2023-09-20 14:27:00,   6.95,   2.15, 108.8,  93.1,  -2.1
2023-09-20 14:28:00,   6.95,   2.16, 110.5,  94.7,  -1.0
2023-09-20 14:29:00,   6.95,   2.18, 111.9,  96.6,  -1.3
2023-09-20 14:30:00,   6.97,   2.19, 112.9,  97.3,  -0.2
2023-09-20 14:31:00,   6.99,   2.22, 113.2,  96.5,   0.0
2023-09-20 14:32:00,   6.97,   2.22, 113.2,  96.7,  -1.9
2023-09-20 14:33:00,   6.99,   2.23, 112.8,  98.5,  -2.4
2023-09-20 14:34:00,   6.97,   2.23, 112.3, 100.6,  -2.4
2023-09-20 14:35:00,   6.95,   2.15, 111.9, 101.2,  -2.4
2023-09-20 14:36:00,   6.95,   2.07, 111.9, 101.1,  -2.1
2023-09-20 14:37:00,   6.93,   1.94, 112.4, 101.0,  -2.4
2023-09-20 14:38:00,   6.90,   2.01, 112.5, 100.8,  -2.4
2023-09-20 14:39:00,   6.71,   2.07, 111.6, 100.7,  -2.4
2023-09-20 14:40:00,   6.69,   2.10, 109.6, 100.7,  -2.4
2023-09-20 14:41:00,   6.86,   2.19, 107.1, 100.7,  -2.4
2023-09-20 14:42:00,   7.03,   2.13, 105.1, 100.6,  -2.4
2023-09-20 14:43:00,   7.03,   2.28, 105.8,  99.6,  -1.9
2023-09-20 14:44:00,   7.10,   2.37, 107.1,  98.2,  -2.4
2023-09-20 14:45:00,   7.08,   2.44, 107.3,  96.9,  -2.4
2023-09-20 14:46:00,   7.05,   2.25, 106.5,  96.3,  -1.7
2023-09-20 14:47:00,   7.03,   2.22, 106.6,  97.6,  -2.4
2023-09-20 14:48:00,   7.03,   2.18, 108.9,  98.8,  -2.0
2023-09-20 14:49:00,   7.05,   2.16, 110.5,  99.8,  -2.4
2023-09-20 14:50:00,   7.08,   2.17, 112.0, 100.1,  -2.4
2023-09-20 14:51:00,   7.08,   2.16, 113.0, 101.1,  -1.5
2023-09-20 14:52:00,   7.06,   2.13, 113.6, 102.8,  -0.6
2023-09-20 14:53:00,   7.03,   2.05, 114.0, 103.7,  -2.4
2023-09-20 14:54:00,   7.01,   1.97, 114.4, 103.8,  -1.2
2023-09-20 14:55:00,   6.93,   2.07, 114.6, 103.7,  -1.8
2023-09-20 14:56:00,   6.99,   1.98, 114.1, 103.1,  -1.0
2023-09-20 14:57:00,   6.75,   2.03, 113.1, 102.3,  -2.3
2023-09-20 14:58:00,   6.69,   2.07, 111.4,  99.6,  -0.4
2023-09-20 14:59:00,   6.86,   2.10, 108.8,  76.2,  -1.8
2023-09-20 15:00:00,   7.03,   1.89, 106.4,  55.4,  -2.3
2023-09-20 15:01:00,   6.63,   2.16, 105.3,  57.1,  -2.3
2023-09-20 15:02:00,   6.61,   2.17, 103.8,  63.9,  -2.4
2023-09-20 15:03:00,   6.61,   2.18, 101.1,  57.5,  -2.1
2023-09-20 15:04:00,   6.63,   2.19,  99.0,  49.1,  -2.3
2023-09-20 15:05:00,   6.63,   2.20,  97.2,  43.9,  -2.4
2023-09-20 15:06:00,   6.86,   2.70,  94.8,  38.8,  -2.4
2023-09-20 15:07:00,   7.08,   2.15,  96.8,  36.6,  -2.4
2023-09-20 15:08:00,   7.06,   2.19, 102.4,  39.6,  -2.4
2023-09-20 15:09:00,   7.05,   2.23, 106.2,  47.9,  -2.4
2023-09-20 15:10:00,   6.99,   2.20, 108.5,  55.5,  -2.4
2023-09-20 15:11:00,   6.95,   2.13, 109.4,  57.9,  -2.4
2023-09-20 15:12:00,   6.91,   1.96, 110.6,  59.2,  -2.4
2023-09-20 15:13:00,   6.95,   2.01, 111.0,  68.4,  -1.0
2023-09-20 15:14:00,   6.73,   1.94, 110.0,  80.1,  -2.4
2023-09-20 15:15:00,   6.73,   1.96, 108.2,  84.5,  -2.4
2023-09-20 15:16:00,   7.01,   1.94, 106.1,  84.7,  -2.4
2023-09-20 15:17:00,   6.71,   2.03, 104.4,  92.9,  -2.4
2023-09-20 15:18:00,   7.55,   2.42, 102.8,  95.7,  -2.4
2023-09-20 15:19:00,   7.06,   2.22, 104.3,  96.2,  -2.4
2023-09-20 15:20:00,   7.08,   2.28, 108.4,  96.2,  -2.3
2023-09-20 15:21:00,   7.08,   2.34, 110.4,  98.1,  -2.4
2023-09-20 15:22:00,   7.08,   2.40, 111.0,  99.1,  -2.4
2023-09-20 15:23:00,   7.08,   2.38, 110.9, 100.5,  -2.4
2023-09-20 15:24:00,   7.03,   2.33, 110.6, 102.1,  -1.0
2023-09-20 15:25:00,   7.03,   2.26, 110.6, 103.0,   0.8
2023-09-20 15:26:00,   7.01,   2.16, 110.9, 103.0,  -1.2
2023-09-20 15:27:00,   7.01,   2.07, 111.7, 102.4,  -1.3
2023-09-20 15:28:00,   6.86,   2.08, 112.3, 101.7,   0.7
2023-09-20 15:29:00,   6.69,   1.90, 112.0,  98.8,  -0.9
2023-09-20 15:30:00,   6.65,   1.95, 110.5,  91.0,  -1.9
2023-09-20 15:31:00,   6.80,   1.95, 107.9,  72.7,  -2.4
2023-09-20 15:32:00,   6.78,   2.19, 105.4,  62.1,  -2.4
2023-09-20 15:33:00,   6.90,   1.96, 103.8,  57.1,  -2.4
2023-09-20 15:34:00,   6.99,   2.61, 104.1,  56.8,  -2.3
2023-09-20 15:35:00,   6.78,   2.05, 104.8,  64.7,  -2.1
2023-09-20 15:36:00,   6.82,   2.07, 107.0,  69.4,  -2.4
2023-09-20 15:37:00,   7.01,   2.31, 109.0,  77.4,  -2.4
2023-09-20 15:38:00,   7.03,   2.38, 108.3,  84.2,  -2.3
2023-09-20 15:39:00,   6.93,   2.36, 104.5,  90.7,  -0.9
2023-09-20 15:40:00,   6.93,   2.38, 105.0,  94.8,  -2.4
2023-09-20 15:41:00,   6.95,   2.39, 106.0,  96.2,   0.1
2023-09-20 15:42:00,   6.93,   2.41, 106.8, 100.0,   0.0
2023-09-20 15:43:00,   6.99,   2.41, 107.2, 100.4,   0.2
2023-09-20 15:44:00,   7.03,   2.40, 107.8,  98.5,   0.9
2023-09-20 15:45:00,   7.01,   2.37, 108.2,  97.3,   1.0
2023-09-20 15:46:00,   6.91,   2.24, 108.7,  95.7,   1.6
2023-09-20 15:47:00,   6.63,   2.22, 109.5,  94.3,   1.2
2023-09-20 15:48:00,   6.76,   2.34, 109.4,  84.2,  -1.2
2023-09-20 15:49:00,   6.90,   1.99, 108.3,  61.0,   0.7
2023-09-20 15:50:00,   6.82,   1.99, 106.4,  45.6,   0.4
2023-09-20 15:51:00,   6.86,   2.05, 104.5,  49.2,  -1.3
2023-09-20 15:52:00,   6.78,   2.05, 104.8,  57.0,  -1.6
